,ply,move,fen,white_active,voc,time_control,clock,rt,game_id,white_player,black_player,result
4213,16,f1e2,r1bqkb1r/pp3ppp/5n2/3p4/3p1N2/3P4/PPP2PPP/R1BQKB1R w KQkq - 1 9,True,0.0,60+0,50.0,2.0,CX12ITXV,b11n,BigDixon,-1
4214,17,f6g4,r1bqkb1r/pp3ppp/5n2/3p4/3p1N2/3P4/PPP1BPPP/R1BQK2R b KQkq - 2 9,False,0.0,60+0,43.0,5.0,CX12ITXV,b11n,BigDixon,1
4215,18,e2g4,r1bqkb1r/pp3ppp/8/3p4/3p1Nn1/3P4/PPP1BPPP/R1BQK2R w KQkq - 3 10,True,0.0,60+0,47.0,3.0,CX12ITXV,b11n,BigDixon,-1
4216,19,c8g4,r1bqkb1r/pp3ppp/8/3p4/3p1NB1/3P4/PPP2PPP/R1BQK2R b KQkq - 0 10,False,0.0108854423990875,60+0,41.0,2.0,CX12ITXV,b11n,BigDixon,1
4217,20,d1d2,r2qkb1r/pp3ppp/8/3p4/3p1Nb1/3P4/PPP2PPP/R1BQK2R w KQkq - 0 11,True,0.0,60+0,44.0,3.0,CX12ITXV,b11n,BigDixon,-1
4218,21,f8d6,r2qkb1r/pp3ppp/8/3p4/3p1Nb1/3P4/PPPQ1PPP/R1B1K2R b KQkq - 1 11,False,0.0985463250815807,60+0,38.0,3.0,CX12ITXV,b11n,BigDixon,1
4219,22,e1g1,r2qk2r/pp3ppp/3b4/3p4/3p1Nb1/3P4/PPPQ1PPP/R1B1K2R w KQkq - 2 12,True,0.009918517643122,60+0,42.0,2.0,CX12ITXV,b11n,BigDixon,-1
4220,23,e8g8,r2qk2r/pp3ppp/3b4/3p4/3p1Nb1/3P4/PPPQ1PPP/R1B2RK1 b kq - 3 12,False,0.0,60+0,37.0,1.0,CX12ITXV,b11n,BigDixon,1
4221,24,f4d5,r2q1rk1/pp3ppp/3b4/3p4/3p1Nb1/3P4/PPPQ1PPP/R1B2RK1 w - - 4 13,True,0.0,60+0,39.0,3.0,CX12ITXV,b11n,BigDixon,-1
4222,25,d6h2,r2q1rk1/pp3ppp/3b4/3N4/3p2b1/3P4/PPPQ1PPP/R1B2RK1 b - - 0 13,False,0.0,60+0,32.0,5.0,CX12ITXV,b11n,BigDixon,1
4223,26,g1h2,r2q1rk1/pp3ppp/8/3N4/3p2b1/3P4/PPPQ1PPb/R1B2RK1 w - - 0 14,True,0.0,60+0,35.0,4.0,CX12ITXV,b11n,BigDixon,-1
4224,27,d8d6,r2q1rk1/pp3ppp/8/3N4/3p2b1/3P4/PPPQ1PPK/R1B2R2 b - - 0 14,False,0.0,60+0,31.0,1.0,CX12ITXV,b11n,BigDixon,1
4225,28,d5f4,r4rk1/pp3ppp/3q4/3N4/3p2b1/3P4/PPPQ1PPK/R1B2R2 w - - 1 15,True,0.1737538044240335,60+0,31.0,4.0,CX12ITXV,b11n,BigDixon,-1
4226,29,d6e5,r4rk1/pp3ppp/3q4/8/3p1Nb1/3P4/PPPQ1PPK/R1B2R2 b - - 2 15,False,0.0,60+0,26.0,5.0,CX12ITXV,b11n,BigDixon,1
4227,30,f1e1,r4rk1/pp3ppp/8/4q3/3p1Nb1/3P4/PPPQ1PPK/R1B2R2 w - - 3 16,True,0.0,60+0,28.0,3.0,CX12ITXV,b11n,BigDixon,-1
4228,31,e5g5,r4rk1/pp3ppp/8/4q3/3p1Nb1/3P4/PPPQ1PPK/R1B1R3 b - - 4 16,False,0.0144107524072413,60+0,22.0,4.0,CX12ITXV,b11n,BigDixon,1
4229,32,f4h3,r4rk1/pp3ppp/8/6q1/3p1Nb1/3P4/PPPQ1PPK/R1B1R3 w - - 5 17,True,0.0,60+0,23.0,5.0,CX12ITXV,b11n,BigDixon,-1
4230,33,g4h3,r4rk1/pp3ppp/8/6q1/3p2b1/3P3N/PPPQ1PPK/R1B1R3 b - - 6 17,False,0.0018711258556625,60+0,19.0,3.0,CX12ITXV,b11n,BigDixon,1
4231,34,d2g5,r4rk1/pp3ppp/8/6q1/3p4/3P3b/PPPQ1PPK/R1B1R3 w - - 0 18,True,0.0,60+0,20.0,3.0,CX12ITXV,b11n,BigDixon,-1
4232,35,h3e6,r4rk1/pp3ppp/8/6Q1/3p4/3P3b/PPP2PPK/R1B1R3 b - - 0 18,False,0.0,60+0,15.0,4.0,CX12ITXV,b11n,BigDixon,1
4233,36,e1e6,r4rk1/pp3ppp/4b3/6Q1/3p4/3P4/PPP2PPK/R1B1R3 w - - 1 19,True,0.0,60+0,17.0,3.0,CX12ITXV,b11n,BigDixon,-1
4234,37,f7e6,r4rk1/pp3ppp/4R3/6Q1/3p4/3P4/PPP2PPK/R1B5 b - - 0 19,False,0.0,60+0,14.0,1.0,CX12ITXV,b11n,BigDixon,1
4235,38,g5e5,r4rk1/pp4pp/4p3/6Q1/3p4/3P4/PPP2PPK/R1B5 w - - 0 20,True,0.0002580214094562,60+0,14.0,3.0,CX12ITXV,b11n,BigDixon,-1
4236,39,f8f2,r4rk1/pp4pp/4p3/4Q3/3p4/3P4/PPP2PPK/R1B5 b - - 1 20,False,0.0,60+0,12.0,2.0,CX12ITXV,b11n,BigDixon,1
4237,40,e5e6,r5k1/pp4pp/4p3/4Q3/3p4/3P4/PPP2rPK/R1B5 w - - 0 21,True,0.0,60+0,12.0,2.0,CX12ITXV,b11n,BigDixon,-1
4238,41,f2f7,r5k1/pp4pp/4Q3/8/3p4/3P4/PPP2rPK/R1B5 b - - 0 21,False,0.1004007516856474,60+0,11.0,1.0,CX12ITXV,b11n,BigDixon,1
4239,42,c1g5,r5k1/pp3rpp/4Q3/8/3p4/3P4/PPP3PK/R1B5 w - - 1 22,True,0.0673587422008792,60+0,10.0,2.0,CX12ITXV,b11n,BigDixon,-1
4240,43,a8e8,r5k1/pp3rpp/4Q3/6B1/3p4/3P4/PPP3PK/R7 b - - 2 22,False,0.0,60+0,9.0,2.0,CX12ITXV,b11n,BigDixon,1
4241,44,e6d6,4r1k1/pp3rpp/4Q3/6B1/3p4/3P4/PPP3PK/R7 w - - 3 23,True,0.0,60+0,6.0,4.0,CX12ITXV,b11n,BigDixon,-1
4242,45,e8e6,4r1k1/pp3rpp/3Q4/6B1/3p4/3P4/PPP3PK/R7 b - - 4 23,False,0.0025613331072774,60+0,7.0,2.0,CX12ITXV,b11n,BigDixon,1
4243,46,d6d5,6k1/pp3rpp/3Qr3/6B1/3p4/3P4/PPP3PK/R7 w - - 5 24,True,0.0,60+0,5.0,1.0,CX12ITXV,b11n,BigDixon,-1
4244,47,e6e8,6k1/pp3rpp/4r3/3Q2B1/3p4/3P4/PPP3PK/R7 b - - 6 24,False,0.0185614375264675,60+0,6.0,1.0,CX12ITXV,b11n,BigDixon,1
4245,48,a1f1,4r1k1/pp3rpp/8/3Q2B1/3p4/3P4/PPP3PK/R7 w - - 7 25,True,0.0951194579907822,60+0,2.0,3.0,CX12ITXV,b11n,BigDixon,-1
4246,49,g8h8,4r1k1/pp3rpp/8/3Q2B1/3p4/3P4/PPP3PK/5R2 b - - 8 25,False,0.0,60+0,4.0,2.0,CX12ITXV,b11n,BigDixon,1
4247,50,d5f7,4r2k/pp3rpp/8/3Q2B1/3p4/3P4/PPP3PK/5R2 w - - 9 26,True,0.0104840934493192,60+0,1.0,1.0,CX12ITXV,b11n,BigDixon,-1
4248,51,e8g8,4r2k/pp3Qpp/8/6B1/3p4/3P4/PPP3PK/5R2 b - - 0 26,False,0.0,60+0,4.0,0.0,CX12ITXV,b11n,BigDixon,1
4249,3,e5f4,rnbqkbnr/pppp1ppp/8/4p3/5P2/3P4/PPP1P1PP/RNBQKBNR b KQkq - 0 2,False,0.0011048610567889,600+0,598.0,2.0,Cid5UmCR,sage_l,Tjuub,1
4250,4,c1f4,rnbqkbnr/pppp1ppp/8/8/5p2/3P4/PPP1P1PP/RNBQKBNR w KQkq - 0 3,True,0.0,600+0,595.0,2.0,Cid5UmCR,sage_l,Tjuub,-1
4251,5,d8h4,rnbqkbnr/pppp1ppp/8/8/5B2/3P4/PPP1P1PP/RN1QKBNR b KQkq - 0 3,False,0.0,600+0,592.0,6.0,Cid5UmCR,sage_l,Tjuub,1
4252,6,f4g3,rnb1kbnr/pppp1ppp/8/8/5B1q/3P4/PPP1P1PP/RN1QKBNR w KQkq - 1 4,True,0.0,600+0,584.0,11.0,Cid5UmCR,sage_l,Tjuub,-1
4253,7,h4d4,rnb1kbnr/pppp1ppp/8/8/7q/3P2B1/PPP1P1PP/RN1QKBNR b KQkq - 2 4,False,0.0677504015115236,600+0,578.0,14.0,Cid5UmCR,sage_l,Tjuub,1
4254,8,c2c3,rnb1kbnr/pppp1ppp/8/8/3q4/3P2B1/PPP1P1PP/RN1QKBNR w KQkq - 3 5,True,0.0,600+0,577.0,7.0,Cid5UmCR,sage_l,Tjuub,-1
4255,9,d4d5,rnb1kbnr/pppp1ppp/8/8/3q4/2PP2B1/PP2P1PP/RN1QKBNR b KQkq - 0 5,False,0.0,600+0,568.0,10.0,Cid5UmCR,sage_l,Tjuub,1
4256,10,e2e4,rnb1kbnr/pppp1ppp/8/3q4/8/2PP2B1/PP2P1PP/RN1QKBNR w KQkq - 1 6,True,0.0,600+0,569.0,8.0,Cid5UmCR,sage_l,Tjuub,-1
4257,11,d5g5,rnb1kbnr/pppp1ppp/8/3q4/4P3/2PP2B1/PP4PP/RN1QKBNR b KQkq - 0 6,False,0.0448345110162083,600+0,560.0,8.0,Cid5UmCR,sage_l,Tjuub,1
4258,12,g1f3,rnb1kbnr/pppp1ppp/8/6q1/4P3/2PP2B1/PP4PP/RN1QKBNR w KQkq - 1 7,True,0.0,600+0,565.0,4.0,Cid5UmCR,sage_l,Tjuub,-1
4259,13,g5g4,rnb1kbnr/pppp1ppp/8/6q1/4P3/2PP1NB1/PP4PP/RN1QKB1R b KQkq - 2 7,False,0.0,600+0,557.0,3.0,Cid5UmCR,sage_l,Tjuub,1
4260,14,h2h3,rnb1kbnr/pppp1ppp/8/8/4P1q1/2PP1NB1/PP4PP/RN1QKB1R w KQkq - 3 8,True,0.0086004670039874,600+0,561.0,4.0,Cid5UmCR,sage_l,Tjuub,-1
4261,15,g4g3,rnb1kbnr/pppp1ppp/8/8/4P1q1/2PP1NBP/PP4P1/RN1QKB1R b KQkq - 0 8,False,0.0,600+0,553.0,4.0,Cid5UmCR,sage_l,Tjuub,1
4262,16,e1e2,rnb1kbnr/pppp1ppp/8/8/4P3/2PP1NqP/PP4P1/RN1QKB1R w KQkq - 0 9,True,0.0,600+0,546.0,15.0,Cid5UmCR,sage_l,Tjuub,-1
4263,17,d7d5,rnb1kbnr/pppp1ppp/8/8/4P3/2PP1NqP/PP2K1P1/RN1Q1B1R b kq - 1 9,False,0.0559727532677638,600+0,517.0,36.0,Cid5UmCR,sage_l,Tjuub,1
4264,18,b1d2,rnb1kbnr/ppp2ppp/8/3p4/4P3/2PP1NqP/PP2K1P1/RN1Q1B1R w kq - 0 10,True,0.0,600+0,511.0,35.0,Cid5UmCR,sage_l,Tjuub,-1
4265,19,d5e4,rnb1kbnr/ppp2ppp/8/3p4/4P3/2PP1NqP/PP1NK1P1/R2Q1B1R b kq - 1 10,False,0.0452802560745281,600+0,509.0,8.0,Cid5UmCR,sage_l,Tjuub,1
4266,20,d3e4,rnb1kbnr/ppp2ppp/8/8/4p3/2PP1NqP/PP1NK1P1/R2Q1B1R w kq - 0 11,True,0.0397768085701418,600+0,509.0,2.0,Cid5UmCR,sage_l,Tjuub,-1
4267,21,f8c5,rnb1kbnr/ppp2ppp/8/8/4P3/2P2NqP/PP1NK1P1/R2Q1B1R b kq - 0 11,False,0.0386690925315991,600+0,502.0,7.0,Cid5UmCR,sage_l,Tjuub,1
4268,22,d1a4,rnb1k1nr/ppp2ppp/8/2b5/4P3/2P2NqP/PP1NK1P1/R2Q1B1R w kq - 1 12,True,0.020844323694625,600+0,438.0,71.0,Cid5UmCR,sage_l,Tjuub,-1
4269,23,c7c6,rnb1k1nr/ppp2ppp/8/2b5/Q3P3/2P2NqP/PP1NK1P1/R4B1R b kq - 2 12,False,0.0,600+0,497.0,5.0,Cid5UmCR,sage_l,Tjuub,1
4270,24,b2b4,rnb1k1nr/pp3ppp/2p5/2b5/Q3P3/2P2NqP/PP1NK1P1/R4B1R w kq - 0 13,True,0.0276104956333899,600+0,413.0,25.0,Cid5UmCR,sage_l,Tjuub,-1
4271,25,b7b5,rnb1k1nr/pp3ppp/2p5/2b5/QP2P3/2P2NqP/P2NK1P1/R4B1R b kq - 0 13,False,0.0,600+0,478.0,19.0,Cid5UmCR,sage_l,Tjuub,1
4272,26,a4b3,rnb1k1nr/p4ppp/2p5/1pb5/QP2P3/2P2NqP/P2NK1P1/R4B1R w kq - 0 14,True,0.0456137613255651,600+0,409.0,4.0,Cid5UmCR,sage_l,Tjuub,-1
4273,27,b8a6,rnb1k1nr/p4ppp/2p5/1pb5/1P2P3/1QP2NqP/P2NK1P1/R4B1R b kq - 1 14,False,0.0233262952231058,600+0,460.0,18.0,Cid5UmCR,sage_l,Tjuub,1
4274,28,b4c5,r1b1k1nr/p4ppp/n1p5/1pb5/1P2P3/1QP2NqP/P2NK1P1/R4B1R w kq - 2 15,True,0.0,600+0,404.0,5.0,Cid5UmCR,sage_l,Tjuub,-1
4275,29,a6c5,r1b1k1nr/p4ppp/n1p5/1pP5/4P3/1QP2NqP/P2NK1P1/R4B1R b kq - 0 15,False,0.0328930262546888,600+0,458.0,2.0,Cid5UmCR,sage_l,Tjuub,1
4276,30,b3c2,r1b1k1nr/p4ppp/2p5/1pn5/4P3/1QP2NqP/P2NK1P1/R4B1R w kq - 0 16,True,0.0429175935406339,600+0,392.0,12.0,Cid5UmCR,sage_l,Tjuub,-1
4277,31,g8f6,r1b1k1nr/p4ppp/2p5/1pn5/4P3/2P2NqP/P1QNK1P1/R4B1R b kq - 1 16,False,0.0,600+0,439.0,19.0,Cid5UmCR,sage_l,Tjuub,1
4278,32,a2a4,r1b1k2r/p4ppp/2p2n2/1pn5/4P3/2P2NqP/P1QNK1P1/R4B1R w kq - 2 17,True,0.0154302646807932,600+0,387.0,5.0,Cid5UmCR,sage_l,Tjuub,-1
4279,33,c5e4,r1b1k2r/p4ppp/2p2n2/1pn5/P3P3/2P2NqP/2QNK1P1/R4B1R b kq - 0 17,False,0.2078542153229632,600+0,433.0,6.0,Cid5UmCR,sage_l,Tjuub,1
4280,34,d2e4,r1b1k2r/p4ppp/2p2n2/1p6/P3n3/2P2NqP/2QNK1P1/R4B1R w kq - 0 18,True,0.0,600+0,386.0,1.0,Cid5UmCR,sage_l,Tjuub,-1
4281,35,f6e4,r1b1k2r/p4ppp/2p2n2/1p6/P3N3/2P2NqP/2Q1K1P1/R4B1R b kq - 0 18,False,0.0477543885392968,600+0,432.0,1.0,Cid5UmCR,sage_l,Tjuub,1
4282,36,a4b5,r1b1k2r/p4ppp/2p5/1p6/P3n3/2P2NqP/2Q1K1P1/R4B1R w kq - 0 19,True,0.0,600+0,383.0,3.0,Cid5UmCR,sage_l,Tjuub,-1
4283,37,e4f2,r1b1k2r/p4ppp/2p5/1P6/4n3/2P2NqP/2Q1K1P1/R4B1R b kq - 0 19,False,0.0,600+0,423.0,9.0,Cid5UmCR,sage_l,Tjuub,1
4284,38,h1h2,r1b1k2r/p4ppp/2p5/1P6/8/2P2NqP/2Q1KnP1/R4B1R w kq - 1 20,True,0.0080905360845405,600+0,322.0,61.0,Cid5UmCR,sage_l,Tjuub,-1
4285,39,g3h2,r1b1k2r/p4ppp/2p5/1P6/8/2P2NqP/2Q1KnPR/R4B2 b kq - 2 20,False,0.0,600+0,411.0,12.0,Cid5UmCR,sage_l,Tjuub,1
4286,40,f3h2,r1b1k2r/p4ppp/2p5/1P6/8/2P2N1P/2Q1KnPq/R4B2 w kq - 0 21,True,0.0,600+0,319.0,3.0,Cid5UmCR,sage_l,Tjuub,-1
4287,41,e8g8,r1b1k2r/p4ppp/2p5/1P6/8/2P4P/2Q1KnPN/R4B2 b kq - 0 21,False,0.0191290774888456,600+0,407.0,4.0,Cid5UmCR,sage_l,Tjuub,1
4288,42,b5c6,r1b2rk1/p4ppp/2p5/1P6/8/2P4P/2Q1KnPN/R4B2 w - - 1 22,True,0.0,600+0,318.0,1.0,Cid5UmCR,sage_l,Tjuub,-1
4289,43,f8e8,r1b2rk1/p4ppp/2P5/8/8/2P4P/2Q1KnPN/R4B2 b - - 0 22,False,0.0,600+0,406.0,1.0,Cid5UmCR,sage_l,Tjuub,1
4290,44,e2f2,r1b1r1k1/p4ppp/2P5/8/8/2P4P/2Q1KnPN/R4B2 w - - 1 23,True,0.0,600+0,313.0,5.0,Cid5UmCR,sage_l,Tjuub,-1
4291,45,g7g6,r1b1r1k1/p4ppp/2P5/8/8/2P4P/2Q2KPN/R4B2 b - - 0 23,False,0.0012650014555528,600+0,398.0,8.0,Cid5UmCR,sage_l,Tjuub,1
4292,46,c2a4,r1b1r1k1/p4p1p/2P3p1/8/8/2P4P/2Q2KPN/R4B2 w - - 0 24,True,0.0007640026226146,600+0,298.0,15.0,Cid5UmCR,sage_l,Tjuub,-1
4293,47,a8b8,r1b1r1k1/p4p1p/2P3p1/8/Q7/2P4P/5KPN/R4B2 b - - 1 24,False,0.0058096345758665,600+0,377.0,21.0,Cid5UmCR,sage_l,Tjuub,1
4294,48,c6c7,1rb1r1k1/p4p1p/2P3p1/8/Q7/2P4P/5KPN/R4B2 w - - 2 25,True,0.0233008413647225,600+0,296.0,2.0,Cid5UmCR,sage_l,Tjuub,-1
4295,49,b8b2,1rb1r1k1/p1P2p1p/6p1/8/Q7/2P4P/5KPN/R4B2 b - - 0 25,False,0.0,600+0,374.0,3.0,Cid5UmCR,sage_l,Tjuub,1
4296,50,f1e2,2b1r1k1/p1P2p1p/6p1/8/Q7/2P4P/1r3KPN/R4B2 w - - 1 26,True,0.0,600+0,293.0,3.0,Cid5UmCR,sage_l,Tjuub,-1
4297,51,e8e2,2b1r1k1/p1P2p1p/6p1/8/Q7/2P4P/1r2BKPN/R7 b - - 2 26,False,0.0,600+0,364.0,10.0,Cid5UmCR,sage_l,Tjuub,1
4298,52,f2g3,2b3k1/p1P2p1p/6p1/8/Q7/2P4P/1r2rKPN/R7 w - - 0 27,True,0.0331427525462049,600+0,287.0,6.0,Cid5UmCR,sage_l,Tjuub,-1
4299,53,e2g2,2b3k1/p1P2p1p/6p1/8/Q7/2P3KP/1r2r1PN/R7 b - - 1 27,False,0.0,600+0,358.0,6.0,Cid5UmCR,sage_l,Tjuub,1
4300,54,g3h4,2b3k1/p1P2p1p/6p1/8/Q7/2P3KP/1r4rN/R7 w - - 0 28,True,0.0625722578618841,600+0,284.0,3.0,Cid5UmCR,sage_l,Tjuub,-1
4301,55,g2h2,2b3k1/p1P2p1p/6p1/8/Q6K/2P4P/1r4rN/R7 b - - 1 28,False,0.0583672807321026,600+0,356.0,2.0,Cid5UmCR,sage_l,Tjuub,1
4302,56,a4a7,2b3k1/p1P2p1p/6p1/8/Q6K/2P4P/1r5r/R7 w - - 0 29,True,0.0,600+0,278.0,6.0,Cid5UmCR,sage_l,Tjuub,-1
4303,57,b2d2,2b3k1/Q1P2p1p/6p1/8/7K/2P4P/1r5r/R7 b - - 0 29,False,0.0793562192359101,600+0,343.0,13.0,Cid5UmCR,sage_l,Tjuub,1
4304,58,a7b8,2b3k1/Q1P2p1p/6p1/8/7K/2P4P/3r3r/R7 w - - 1 30,True,0.2409316098801894,600+0,263.0,15.0,Cid5UmCR,sage_l,Tjuub,-1
4305,59,d2d4,1Qb3k1/2P2p1p/6p1/8/7K/2P4P/3r3r/R7 b - - 2 30,False,0.0,600+0,336.0,7.0,Cid5UmCR,sage_l,Tjuub,1
4306,60,h4g3,1Qb3k1/2P2p1p/6p1/8/3r3K/2P4P/7r/R7 w - - 3 31,True,0.0,600+0,261.0,2.0,Cid5UmCR,sage_l,Tjuub,-1
4307,61,h2h3,1Qb3k1/2P2p1p/6p1/8/3r4/2P3KP/7r/R7 b - - 4 31,False,0.0,600+0,326.0,10.0,Cid5UmCR,sage_l,Tjuub,1
4308,62,g3f2,1Qb3k1/2P2p1p/6p1/8/3r4/2P3Kr/8/R7 w - - 0 32,True,0.0,600+0,258.0,3.0,Cid5UmCR,sage_l,Tjuub,-1
4309,63,d4d2,1Qb3k1/2P2p1p/6p1/8/3r4/2P4r/5K2/R7 b - - 1 32,False,0.23725873121406,600+0,321.0,5.0,Cid5UmCR,sage_l,Tjuub,1
4310,64,f2e1,1Qb3k1/2P2p1p/6p1/8/8/2P4r/3r1K2/R7 w - - 2 33,True,0.0,600+0,255.0,3.0,Cid5UmCR,sage_l,Tjuub,-1
4311,65,d2h2,1Qb3k1/2P2p1p/6p1/8/8/2P4r/3r4/R3K3 b - - 3 33,False,0.0449754831671769,600+0,267.0,54.0,Cid5UmCR,sage_l,Tjuub,1
4312,66,b8c8,1Qb3k1/2P2p1p/6p1/8/8/2P4r/7r/R3K3 w - - 4 34,True,0.0,600+0,221.0,34.0,Cid5UmCR,sage_l,Tjuub,-1
4313,67,g8g7,2Q3k1/2P2p1p/6p1/8/8/2P4r/7r/R3K3 b - - 0 34,False,0.0,600+0,259.0,8.0,Cid5UmCR,sage_l,Tjuub,1
4314,68,c8e8,2Q5/2P2pkp/6p1/8/8/2P4r/7r/R3K3 w - - 1 35,True,0.0518264096556841,600+0,203.0,18.0,Cid5UmCR,sage_l,Tjuub,-1
4315,69,h3g3,4Q3/2P2pkp/6p1/8/8/2P4r/7r/R3K3 b - - 2 35,False,0.0,600+0,247.0,12.0,Cid5UmCR,sage_l,Tjuub,1
4316,70,a1a8,4Q3/2P2pkp/6p1/8/8/2P3r1/7r/R3K3 w - - 3 36,True,0.0,600+0,196.0,7.0,Cid5UmCR,sage_l,Tjuub,-1
4317,71,g3g1,R3Q3/2P2pkp/6p1/8/8/2P3r1/7r/4K3 b - - 4 36,False,0.0,600+0,245.0,2.0,Cid5UmCR,sage_l,Tjuub,1
4318,3,d7d5,rnbqkbnr/pppp1ppp/4p3/8/8/2P1P3/PP1P1PPP/RNBQKBNR b KQkq - 0 2,False,0.0,180+0,179.0,1.0,Cs3BhjeU,tsepo1025,hafez9797,-1
4319,4,f1d3,rnbqkbnr/ppp2ppp/4p3/3p4/8/2P1P3/PP1P1PPP/RNBQKBNR w KQkq - 0 3,True,0.0027804256083158,180+0,177.0,2.0,Cs3BhjeU,tsepo1025,hafez9797,1
4320,5,c7c5,rnbqkbnr/ppp2ppp/4p3/3p4/8/2PBP3/PP1P1PPP/RNBQK1NR b KQkq - 1 3,False,0.0,180+0,177.0,2.0,Cs3BhjeU,tsepo1025,hafez9797,-1
4321,6,g1f3,rnbqkbnr/pp3ppp/4p3/2pp4/8/2PBP3/PP1P1PPP/RNBQK1NR w KQkq - 0 4,True,0.0094105227012809,180+0,176.0,1.0,Cs3BhjeU,tsepo1025,hafez9797,1
4322,7,b8c6,rnbqkbnr/pp3ppp/4p3/2pp4/8/2PBPN2/PP1P1PPP/RNBQK2R b KQkq - 1 4,False,0.0110904193655006,180+0,176.0,1.0,Cs3BhjeU,tsepo1025,hafez9797,-1
4323,8,d3b5,r1bqkbnr/pp3ppp/2n1p3/2pp4/8/2PBPN2/PP1P1PPP/RNBQK2R w KQkq - 2 5,True,0.0038619147460667,180+0,174.0,2.0,Cs3BhjeU,tsepo1025,hafez9797,1
4324,9,c8d7,r1bqkbnr/pp3ppp/2n1p3/1Bpp4/8/2P1PN2/PP1P1PPP/RNBQK2R b KQkq - 3 5,False,0.0193759545815089,180+0,175.0,1.0,Cs3BhjeU,tsepo1025,hafez9797,-1
4325,10,b5c6,r2qkbnr/pp1b1ppp/2n1p3/1Bpp4/8/2P1PN2/PP1P1PPP/RNBQK2R w KQkq - 4 6,True,0.0071807774359353,180+0,170.0,4.0,Cs3BhjeU,tsepo1025,hafez9797,1
4326,11,d7c6,r2qkbnr/pp1b1ppp/2B1p3/2pp4/8/2P1PN2/PP1P1PPP/RNBQK2R b KQkq - 0 6,False,0.0,180+0,173.0,2.0,Cs3BhjeU,tsepo1025,hafez9797,-1
4327,12,d1b3,r2qkbnr/pp3ppp/2b1p3/2pp4/8/2P1PN2/PP1P1PPP/RNBQK2R w KQkq - 0 7,True,0.0087799351282099,180+0,169.0,1.0,Cs3BhjeU,tsepo1025,hafez9797,1
4328,13,g8f6,r2qkbnr/pp3ppp/2b1p3/2pp4/8/1QP1PN2/PP1P1PPP/RNB1K2R b KQkq - 1 7,False,0.0231699838611096,180+0,167.0,6.0,Cs3BhjeU,tsepo1025,hafez9797,-1
4329,14,f3e5,r2qkb1r/pp3ppp/2b1pn2/2pp4/8/1QP1PN2/PP1P1PPP/RNB1K2R w KQkq - 2 8,True,0.0010685744922808,180+0,167.0,2.0,Cs3BhjeU,tsepo1025,hafez9797,1
4330,15,d8c7,r2qkb1r/pp3ppp/2b1pn2/2ppN3/8/1QP1P3/PP1P1PPP/RNB1K2R b KQkq - 3 8,False,0.0173393708038389,180+0,165.0,2.0,Cs3BhjeU,tsepo1025,hafez9797,-1
4331,16,e5c6,r3kb1r/ppq2ppp/2b1pn2/2ppN3/8/1QP1P3/PP1P1PPP/RNB1K2R w KQkq - 4 9,True,0.0,180+0,164.0,3.0,Cs3BhjeU,tsepo1025,hafez9797,1
4332,17,c7c6,r3kb1r/ppq2ppp/2N1pn2/2pp4/8/1QP1P3/PP1P1PPP/RNB1K2R b KQkq - 0 9,False,0.0,180+0,163.0,2.0,Cs3BhjeU,tsepo1025,hafez9797,-1
4333,18,e1g1,r3kb1r/pp3ppp/2q1pn2/2pp4/8/1QP1P3/PP1P1PPP/RNB1K2R w KQkq - 0 10,True,0.0306603547487796,180+0,163.0,1.0,Cs3BhjeU,tsepo1025,hafez9797,1
4334,19,c5c4,r3kb1r/pp3ppp/2q1pn2/2pp4/8/1QP1P3/PP1P1PPP/RNB2RK1 b kq - 1 10,False,0.0,180+0,162.0,1.0,Cs3BhjeU,tsepo1025,hafez9797,-1
4335,20,b3c2,r3kb1r/pp3ppp/2q1pn2/3p4/2p5/1QP1P3/PP1P1PPP/RNB2RK1 w kq - 0 11,True,0.0,180+0,160.0,3.0,Cs3BhjeU,tsepo1025,hafez9797,1
4336,21,f8e7,r3kb1r/pp3ppp/2q1pn2/3p4/2p5/2P1P3/PPQP1PPP/RNB2RK1 b kq - 1 11,False,0.0196243172927016,180+0,157.0,5.0,Cs3BhjeU,tsepo1025,hafez9797,-1
4337,22,b2b3,r3k2r/pp2bppp/2q1pn2/3p4/2p5/2P1P3/PPQP1PPP/RNB2RK1 w kq - 2 12,True,0.0,180+0,158.0,2.0,Cs3BhjeU,tsepo1025,hafez9797,1
4338,23,b7b5,r3k2r/pp2bppp/2q1pn2/3p4/2p5/1PP1P3/P1QP1PPP/RNB2RK1 b kq - 0 12,False,0.0070800267499736,180+0,155.0,2.0,Cs3BhjeU,tsepo1025,hafez9797,-1
4339,24,b3c4,r3k2r/p3bppp/2q1pn2/1p1p4/2p5/1PP1P3/P1QP1PPP/RNB2RK1 w kq - 0 13,True,0.0,180+0,155.0,3.0,Cs3BhjeU,tsepo1025,hafez9797,1
4340,25,b5c4,r3k2r/p3bppp/2q1pn2/1p1p4/2P5/2P1P3/P1QP1PPP/RNB2RK1 b kq - 0 13,False,0.0666270455329677,180+0,153.0,2.0,Cs3BhjeU,tsepo1025,hafez9797,-1
4341,26,c1a3,r3k2r/p3bppp/2q1pn2/3p4/2p5/2P1P3/P1QP1PPP/RNB2RK1 w kq - 0 14,True,0.0,180+0,151.0,4.0,Cs3BhjeU,tsepo1025,hafez9797,1
