,ply,move,fen,white_active,voc,time_control,clock,rt,game_id,white_player,black_player,result
3294,22,b5c6,r1b1k2r/1p1n1ppp/p1n1p3/qB1pP3/Nb1N1P2/8/PPPB2PP/R2QK2R w KQkq - 4 12,True,0.0,300+3,119.0,10.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3295,23,b7c6,r1b1k2r/1p1n1ppp/p1B1p3/q2pP3/Nb1N1P2/8/PPPB2PP/R2QK2R b KQkq - 0 12,False,0.0,300+3,100.0,3.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3296,24,c2c3,r1b1k2r/3n1ppp/p1p1p3/q2pP3/Nb1N1P2/8/PPPB2PP/R2QK2R w KQkq - 0 13,True,0.0,300+3,112.0,10.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3297,25,b4e7,r1b1k2r/3n1ppp/p1p1p3/q2pP3/Nb1N1P2/2P5/PP1B2PP/R2QK2R b KQkq - 0 13,False,0.0,300+3,93.0,10.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3298,26,d4c6,r1b1k2r/3nbppp/p1p1p3/q2pP3/N2N1P2/2P5/PP1B2PP/R2QK2R w KQkq - 1 14,True,0.0,300+3,112.0,3.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3299,27,a5b5,r1b1k2r/3nbppp/p1N1p3/q2pP3/N4P2/2P5/PP1B2PP/R2QK2R b KQkq - 0 14,False,0.0,300+3,88.0,8.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3300,28,c6e7,r1b1k2r/3nbppp/p1N1p3/1q1pP3/N4P2/2P5/PP1B2PP/R2QK2R w KQkq - 1 15,True,0.0,300+3,107.0,8.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3301,29,e8e7,r1b1k2r/3nNppp/p3p3/1q1pP3/N4P2/2P5/PP1B2PP/R2QK2R b KQkq - 0 15,False,0.0,300+3,90.0,1.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3302,30,d1b3,r1b4r/3nkppp/p3p3/1q1pP3/N4P2/2P5/PP1B2PP/R2QK2R w KQ - 0 16,True,0.0,300+3,104.0,6.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3303,31,b5d3,r1b4r/3nkppp/p3p3/1q1pP3/N4P2/1QP5/PP1B2PP/R3K2R b KQ - 1 16,False,0.0091940380389309,300+3,87.0,6.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3304,32,b3b4,r1b4r/3nkppp/p3p3/3pP3/N4P2/1QPq4/PP1B2PP/R3K2R w KQ - 2 17,True,0.0101010509704804,300+3,102.0,5.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3305,33,e7d8,r1b4r/3nkppp/p3p3/3pP3/NQ3P2/2Pq4/PP1B2PP/R3K2R b KQ - 3 17,False,0.0,300+3,82.0,8.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3306,34,b4d4,r1bk3r/3n1ppp/p3p3/3pP3/NQ3P2/2Pq4/PP1B2PP/R3K2R w KQ - 4 18,True,0.0874229039914691,300+3,101.0,4.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3307,35,d3d4,r1bk3r/3n1ppp/p3p3/3pP3/N2Q1P2/2Pq4/PP1B2PP/R3K2R b KQ - 5 18,False,0.0,300+3,78.0,7.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3308,36,c3d4,r1bk3r/3n1ppp/p3p3/3pP3/N2q1P2/2P5/PP1B2PP/R3K2R w KQ - 0 19,True,0.0,300+3,102.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3309,37,c8b7,r1bk3r/3n1ppp/p3p3/3pP3/N2P1P2/8/PP1B2PP/R3K2R b KQ - 0 19,False,0.0276577069058762,300+3,80.0,1.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3310,38,d2b4,r2k3r/1b1n1ppp/p3p3/3pP3/N2P1P2/8/PP1B2PP/R3K2R w KQ - 1 20,True,0.0,300+3,100.0,5.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3311,39,a6a5,r2k3r/1b1n1ppp/p3p3/3pP3/NB1P1P2/8/PP4PP/R3K2R b KQ - 2 20,False,0.0,300+3,77.0,6.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3312,40,b4d6,r2k3r/1b1n1ppp/4p3/p2pP3/NB1P1P2/8/PP4PP/R3K2R w KQ - 0 21,True,0.0189618420852402,300+3,100.0,3.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3313,41,b7c6,r2k3r/1b1n1ppp/3Bp3/p2pP3/N2P1P2/8/PP4PP/R3K2R b KQ - 1 21,False,0.0,300+3,77.0,3.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3314,42,a4c5,r2k3r/3n1ppp/2bBp3/p2pP3/N2P1P2/8/PP4PP/R3K2R w KQ - 2 22,True,0.0,300+3,98.0,5.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3315,43,d7c5,r2k3r/3n1ppp/2bBp3/p1NpP3/3P1P2/8/PP4PP/R3K2R b KQ - 3 22,False,0.0,300+3,78.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3316,44,d6c5,r2k3r/5ppp/2bBp3/p1npP3/3P1P2/8/PP4PP/R3K2R w KQ - 0 23,True,0.0,300+3,100.0,1.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3317,45,a8b8,r2k3r/5ppp/2b1p3/p1BpP3/3P1P2/8/PP4PP/R3K2R b KQ - 0 23,False,0.0038210748487236,300+3,78.0,3.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3318,46,b2b3,1r1k3r/5ppp/2b1p3/p1BpP3/3P1P2/8/PP4PP/R3K2R w KQ - 1 24,True,0.0010854278428281,300+3,100.0,3.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3319,47,d8d7,1r1k3r/5ppp/2b1p3/p1BpP3/3P1P2/1P6/P5PP/R3K2R b KQ - 0 24,False,0.0135835903632179,300+3,75.0,6.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3320,48,e1d2,1r5r/3k1ppp/2b1p3/p1BpP3/3P1P2/1P6/P5PP/R3K2R w KQ - 1 25,True,0.0227576139635968,300+3,101.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3321,49,g7g6,1r5r/3k1ppp/2b1p3/p1BpP3/3P1P2/1P6/P2K2PP/R6R b - - 2 25,False,0.0,300+3,72.0,6.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3322,50,h1c1,1r5r/3k1p1p/2b1p1p1/p1BpP3/3P1P2/1P6/P2K2PP/R6R w - - 0 26,True,0.0259692376439549,300+3,90.0,14.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3323,51,h8c8,1r5r/3k1p1p/2b1p1p1/p1BpP3/3P1P2/1P6/P2K2PP/R1R5 b - - 1 26,False,0.0,300+3,72.0,3.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3324,52,c1c3,1rr5/3k1p1p/2b1p1p1/p1BpP3/3P1P2/1P6/P2K2PP/R1R5 w - - 2 27,True,0.0546129123255986,300+3,91.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3325,53,c6b5,1rr5/3k1p1p/2b1p1p1/p1BpP3/3P1P2/1PR5/P2K2PP/R7 b - - 3 27,False,0.0994738458776588,300+3,63.0,12.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3326,54,a1c1,1rr5/3k1p1p/4p1p1/pbBpP3/3P1P2/1PR5/P2K2PP/R7 w - - 4 28,True,0.0,300+3,91.0,3.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3327,55,h7h5,1rr5/3k1p1p/4p1p1/pbBpP3/3P1P2/1PR5/P2K2PP/2R5 b - - 5 28,False,0.0822653211007314,300+3,60.0,6.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3328,56,c5d6,1rr5/3k1p2/4p1p1/pbBpP2p/3P1P2/1PR5/P2K2PP/2R5 w - - 0 29,True,0.0,300+3,85.0,9.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3329,57,c8c3,1rr5/3k1p2/3Bp1p1/pb1pP2p/3P1P2/1PR5/P2K2PP/2R5 b - - 1 29,False,0.0,300+3,61.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3330,58,c1c3,1r6/3k1p2/3Bp1p1/pb1pP2p/3P1P2/1Pr5/P2K2PP/2R5 w - - 0 30,True,0.0,300+3,86.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3331,59,b8c8,1r6/3k1p2/3Bp1p1/pb1pP2p/3P1P2/1PR5/P2K2PP/8 b - - 0 30,False,0.0,300+3,63.0,1.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3332,60,c3c5,2r5/3k1p2/3Bp1p1/pb1pP2p/3P1P2/1PR5/P2K2PP/8 w - - 1 31,True,0.0,300+3,78.0,11.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3333,61,c8c5,2r5/3k1p2/3Bp1p1/pbRpP2p/3P1P2/1P6/P2K2PP/8 b - - 2 31,False,0.0,300+3,59.0,7.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3334,62,d6c5,8/3k1p2/3Bp1p1/pbrpP2p/3P1P2/1P6/P2K2PP/8 w - - 0 32,True,0.0,300+3,63.0,18.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3335,63,a5a4,8/3k1p2/4p1p1/pbBpP2p/3P1P2/1P6/P2K2PP/8 b - - 0 32,False,0.0,300+3,52.0,10.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3336,64,b3a4,8/3k1p2/4p1p1/1bBpP2p/p2P1P2/1P6/P2K2PP/8 w - - 0 33,True,0.0355433626264782,300+3,61.0,5.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3337,65,b5a4,8/3k1p2/4p1p1/1bBpP2p/P2P1P2/8/P2K2PP/8 b - - 0 33,False,0.0,300+3,54.0,1.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3338,66,d2c3,8/3k1p2/4p1p1/2BpP2p/b2P1P2/8/P2K2PP/8 w - - 0 34,True,0.0238940055895461,300+3,63.0,1.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3339,67,d7c6,8/3k1p2/4p1p1/2BpP2p/b2P1P2/2K5/P5PP/8 b - - 1 34,False,0.0343871222924487,300+3,55.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3340,68,c3b4,8/5p2/2k1p1p1/2BpP2p/b2P1P2/2K5/P5PP/8 w - - 2 35,True,0.0249823909713617,300+3,64.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3341,69,a4b5,8/5p2/2k1p1p1/2BpP2p/bK1P1P2/8/P5PP/8 b - - 3 35,False,0.0,300+3,57.0,1.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3342,70,a2a4,8/5p2/2k1p1p1/1bBpP2p/1K1P1P2/8/P5PP/8 w - - 4 36,True,0.0,300+3,62.0,5.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3343,71,b5f1,8/5p2/2k1p1p1/1bBpP2p/PK1P1P2/8/6PP/8 b - - 0 36,False,0.0005566589079978,300+3,58.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3344,72,g2g3,8/5p2/2k1p1p1/2BpP2p/PK1P1P2/8/6PP/5b2 w - - 1 37,True,0.0122461157784544,300+3,61.0,4.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3345,73,f1a6,8/5p2/2k1p1p1/2BpP2p/PK1P1P2/6P1/7P/5b2 b - - 0 37,False,0.0,300+3,47.0,14.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3346,74,a4a5,8/5p2/b1k1p1p1/2BpP2p/PK1P1P2/6P1/7P/8 w - - 1 38,True,0.0,300+3,41.0,23.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3347,75,a6e2,8/5p2/b1k1p1p1/P1BpP2p/1K1P1P2/6P1/7P/8 b - - 0 38,False,0.0005566665397144,300+3,41.0,9.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3348,76,b4c3,8/5p2/2k1p1p1/P1BpP2p/1K1P1P2/6P1/4b2P/8 w - - 1 39,True,0.0,300+3,42.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3349,77,c6b5,8/5p2/2k1p1p1/P1BpP2p/3P1P2/2K3P1/4b2P/8 b - - 2 39,False,0.0,300+3,41.0,3.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3350,78,c5b6,8/5p2/4p1p1/PkBpP2p/3P1P2/2K3P1/4b2P/8 w - - 3 40,True,0.0016699727512876,300+3,43.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3351,79,e2f3,8/5p2/1B2p1p1/Pk1pP2p/3P1P2/2K3P1/4b2P/8 b - - 4 40,False,0.0016699875651352,300+3,38.0,6.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3352,80,c3d3,8/5p2/1B2p1p1/Pk1pP2p/3P1P2/2K2bP1/7P/8 w - - 5 41,True,0.0055666370484664,300+3,44.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3353,81,f3d1,8/5p2/1B2p1p1/Pk1pP2p/3P1P2/3K1bP1/7P/8 b - - 6 41,False,0.0228167077753099,300+3,40.0,1.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3354,82,d3e3,8/5p2/1B2p1p1/Pk1pP2p/3P1P2/3K2P1/7P/3b4 w - - 7 42,True,0.0155841162811757,300+3,36.0,11.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3355,83,d1g4,8/5p2/1B2p1p1/Pk1pP2p/3P1P2/4K1P1/7P/3b4 b - - 8 42,False,0.0,300+3,39.0,4.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3356,84,e3f2,8/5p2/1B2p1p1/Pk1pP2p/3P1Pb1/4K1P1/7P/8 w - - 9 43,True,0.0022265935018376,300+3,37.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3357,85,g4d1,8/5p2/1B2p1p1/Pk1pP2p/3P1Pb1/6P1/5K1P/8 b - - 10 43,False,0.0016699982391639,300+3,41.0,1.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3358,86,f2g2,8/5p2/1B2p1p1/Pk1pP2p/3P1P2/6P1/5K1P/3b4 w - - 11 44,True,0.0222527030396581,300+3,38.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3359,87,d1e2,8/5p2/1B2p1p1/Pk1pP2p/3P1P2/6P1/6KP/3b4 b - - 12 44,False,0.1530061424590044,300+3,41.0,3.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3360,88,g2h3,8/5p2/1B2p1p1/Pk1pP2p/3P1P2/6P1/4b1KP/8 w - - 13 45,True,0.0625701907673424,300+3,39.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3361,89,b5c6,8/5p2/1B2p1p1/Pk1pP2p/3P1P2/6PK/4b2P/8 b - - 14 45,False,0.0325194463092618,300+3,39.0,5.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3362,90,h3h4,8/5p2/1Bk1p1p1/P2pP2p/3P1P2/6PK/4b2P/8 w - - 15 46,True,0.0,300+3,41.0,1.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3363,91,c6d7,8/5p2/1Bk1p1p1/P2pP2p/3P1P1K/6P1/4b2P/8 b - - 16 46,False,0.0337056040791217,300+3,41.0,1.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3364,92,h4g5,8/3k1p2/1B2p1p1/P2pP2p/3P1P1K/6P1/4b2P/8 w - - 17 47,True,0.0,300+3,41.0,3.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3365,93,d7e8,8/3k1p2/1B2p1p1/P2pP1Kp/3P1P2/6P1/4b2P/8 b - - 18 47,False,0.0704632734909243,300+3,42.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3366,94,h2h3,4k3/5p2/1B2p1p1/P2pP1Kp/3P1P2/6P1/4b2P/8 w - - 19 48,True,0.0005467008920515,300+3,35.0,9.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3367,95,e2a6,4k3/5p2/1B2p1p1/P2pP1Kp/3P1P2/6PP/4b3/8 b - - 0 48,False,0.005484837080692,300+3,42.0,3.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3368,96,g3g4,4k3/5p2/bB2p1p1/P2pP1Kp/3P1P2/6PP/8/8 w - - 1 49,True,0.0302379263442825,300+3,35.0,3.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3369,97,h5g4,4k3/5p2/bB2p1p1/P2pP1Kp/3P1PP1/7P/8/8 b - - 0 49,False,0.0,300+3,43.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3370,98,h3g4,4k3/5p2/bB2p1p1/P2pP1K1/3P1Pp1/7P/8/8 w - - 0 50,True,0.4310720694421782,300+3,32.0,6.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3371,99,a6d3,4k3/5p2/bB2p1p1/P2pP1K1/3P1PP1/8/8/8 b - - 0 50,False,0.0983627230998634,300+3,45.0,1.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3372,100,g5f6,4k3/5p2/1B2p1p1/P2pP1K1/3P1PP1/3b4/8/8 w - - 1 51,True,0.0054212936210874,300+3,33.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3373,101,d3a6,4k3/5p2/1B2pKp1/P2pP3/3P1PP1/3b4/8/8 b - - 2 51,False,0.0103581162097787,300+3,45.0,3.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3374,102,f4f5,4k3/5p2/bB2pKp1/P2pP3/3P1PP1/8/8/8 w - - 3 52,True,0.0054473791009923,300+3,34.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3375,103,g6f5,4k3/5p2/bB2pKp1/P2pPP2/3P2P1/8/8/8 b - - 0 52,False,0.0,300+3,47.0,1.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3376,104,g4f5,4k3/5p2/bB2pK2/P2pPp2/3P2P1/8/8/8 w - - 0 53,True,0.2909759622785242,300+3,29.0,8.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3377,105,e6f5,4k3/5p2/bB2pK2/P2pPP2/3P4/8/8/8 b - - 0 53,False,0.0877612006108818,300+3,49.0,1.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3378,106,f6f5,4k3/5p2/bB3K2/P2pPp2/3P4/8/8/8 w - - 0 54,True,0.1642663464621221,300+3,29.0,3.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3379,107,a6d3,4k3/5p2/bB6/P2pPK2/3P4/8/8/8 b - - 0 54,False,0.1238935850960235,300+3,28.0,24.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3380,108,f5f6,4k3/5p2/1B6/P2pPK2/3P4/3b4/8/8 w - - 1 55,True,0.0,300+3,29.0,3.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3381,109,d3c4,4k3/5p2/1B3K2/P2pP3/3P4/3b4/8/8 b - - 2 55,False,0.0,300+3,30.0,1.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3382,110,e5e6,4k3/5p2/1B3K2/P2pP3/2bP4/8/8/8 w - - 3 56,True,0.055388386450986,300+3,24.0,8.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3383,111,f7e6,4k3/5p2/1B2PK2/P2p4/2bP4/8/8/8 b - - 0 56,False,0.0,300+3,32.0,1.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3384,112,f6e6,4k3/8/1B2pK2/P2p4/2bP4/8/8/8 w - - 0 57,True,0.0,300+3,26.0,1.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3385,113,e8f8,4k3/8/1B2K3/P2p4/2bP4/8/8/8 b - - 0 57,False,0.0029350066532074,300+3,28.0,7.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3386,114,e6d6,5k2/8/1B2K3/P2p4/2bP4/8/8/8 w - - 1 58,True,0.0,300+3,27.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3387,115,f8f7,5k2/8/1B1K4/P2p4/2bP4/8/8/8 b - - 2 58,False,0.0093858871086011,300+3,29.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3388,116,d6c6,8/5k2/1B1K4/P2p4/2bP4/8/8/8 w - - 3 59,True,0.034761037812224,300+3,25.0,5.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3389,117,f7e6,8/5k2/1BK5/P2p4/2bP4/8/8/8 b - - 4 59,False,0.0067481385846716,300+3,29.0,3.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3390,118,b6c7,8/8/1BK1k3/P2p4/2bP4/8/8/8 w - - 5 60,True,0.0,300+3,27.0,1.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3391,119,e6f5,8/2B5/2K1k3/P2p4/2bP4/8/8/8 b - - 6 60,False,0.005342943568631,300+3,28.0,4.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3392,120,c6b7,8/2B5/2K5/P2p1k2/2bP4/8/8/8 w - - 7 61,True,0.0,300+3,27.0,3.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3393,121,f5e4,8/1KB5/8/P2p1k2/2bP4/8/8/8 b - - 8 61,False,0.0269673603039827,300+3,29.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3394,122,c7e5,8/1KB5/8/P2p4/2bPk3/8/8/8 w - - 9 62,True,0.0,300+3,28.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3395,123,e4f5,8/1K6/8/P2pB3/2bPk3/8/8/8 b - - 10 62,False,0.0059303539875531,300+3,24.0,8.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3396,124,a5a6,8/1K6/8/P2pBk2/2bP4/8/8/8 w - - 11 63,True,0.0,300+3,29.0,2.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3397,125,c4a6,8/1K6/P7/3pBk2/2bP4/8/8/8 b - - 0 63,False,0.0421764280166437,300+3,20.0,7.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3398,126,b7a6,8/1K6/b7/3pBk2/3P4/8/8/8 w - - 0 64,True,0.0,300+3,32.0,0.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3399,127,f5e6,8/8/K7/3pBk2/3P4/8/8/8 b - - 0 64,False,0.0,300+3,23.0,0.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,-1
3400,128,a6b6,8/8/K3k3/3pB3/3P4/8/8/8 w - - 1 65,True,0.0684508785187621,300+3,34.0,1.0,AipY6Mrh,Hamid_Ramshini,Blunder-man,1
3401,3,c8b7,rnbqkbnr/p1pppppp/8/1p6/1P6/8/PBPPPPPP/RN1QKBNR b KQkq - 1 2,False,0.011131916290785,60+0,59.0,1.0,ArUKR76F,Allosergo,odlinovi,1
3402,4,e2e3,rn1qkbnr/pbpppppp/8/1p6/1P6/8/PBPPPPPP/RN1QKBNR w KQkq - 2 3,True,0.0,60+0,59.0,1.0,ArUKR76F,Allosergo,odlinovi,-1
3403,5,d7d6,rn1qkbnr/pbpppppp/8/1p6/1P6/4P3/PBPP1PPP/RN1QKBNR b KQkq - 0 3,False,0.0038960746093125,60+0,59.0,0.0,ArUKR76F,Allosergo,odlinovi,1
3404,6,g1f3,rn1qkbnr/pbp1pppp/3p4/1p6/1P6/4P3/PBPP1PPP/RN1QKBNR w KQkq - 0 4,True,0.0,60+0,59.0,0.0,ArUKR76F,Allosergo,odlinovi,-1
3405,7,e7e5,rn1qkbnr/pbp1pppp/3p4/1p6/1P6/4PN2/PBPP1PPP/RN1QKB1R b KQkq - 1 4,False,0.0,60+0,58.0,1.0,ArUKR76F,Allosergo,odlinovi,1
3406,8,f1b5,rn1qkbnr/pbp2ppp/3p4/1p2p3/1P6/4PN2/PBPP1PPP/RN1QKB1R w KQkq - 0 5,True,0.0,60+0,57.0,2.0,ArUKR76F,Allosergo,odlinovi,-1
3407,9,c7c6,rn1qkbnr/pbp2ppp/3p4/1B2p3/1P6/4PN2/PBPP1PPP/RN1QK2R b KQkq - 0 5,False,0.0276451457524613,60+0,56.0,2.0,ArUKR76F,Allosergo,odlinovi,1
3408,10,b5e2,rn1qkbnr/pb3ppp/2pp4/1B2p3/1P6/4PN2/PBPP1PPP/RN1QK2R w KQkq - 0 6,True,0.0393731943497773,60+0,56.0,1.0,ArUKR76F,Allosergo,odlinovi,-1
3409,11,f7f5,rn1qkbnr/pb3ppp/2pp4/4p3/1P6/4PN2/PBPPBPPP/RN1QK2R b KQkq - 1 6,False,0.0005118928038967,60+0,51.0,5.0,ArUKR76F,Allosergo,odlinovi,1
3410,12,e1g1,rn1qkbnr/pb4pp/2pp4/4pp2/1P6/4PN2/PBPPBPPP/RN1QK2R w KQkq - 0 7,True,0.0774328123760367,60+0,53.0,3.0,ArUKR76F,Allosergo,odlinovi,-1
3411,13,g8f6,rn1qkbnr/pb4pp/2pp4/4pp2/1P6/4PN2/PBPPBPPP/RN1Q1RK1 b kq - 1 7,False,0.0747846425786828,60+0,51.0,0.0,ArUKR76F,Allosergo,odlinovi,1
3412,14,d2d4,rn1qkb1r/pb4pp/2pp1n2/4pp2/1P6/4PN2/PBPPBPPP/RN1Q1RK1 w kq - 2 8,True,0.0925362457096524,60+0,52.0,1.0,ArUKR76F,Allosergo,odlinovi,-1
3413,15,e5e4,rn1qkb1r/pb4pp/2pp1n2/4pp2/1P1P4/4PN2/PBP1BPPP/RN1Q1RK1 b kq - 0 8,False,0.0,60+0,49.0,2.0,ArUKR76F,Allosergo,odlinovi,1
3414,16,f3g5,rn1qkb1r/pb4pp/2pp1n2/5p2/1P1Pp3/4PN2/PBP1BPPP/RN1Q1RK1 w kq - 0 9,True,0.0728207006248751,60+0,50.0,2.0,ArUKR76F,Allosergo,odlinovi,-1
3415,17,d6d5,rn1qkb1r/pb4pp/2pp1n2/5pN1/1P1Pp3/4P3/PBP1BPPP/RN1Q1RK1 b kq - 1 9,False,0.0642927331730447,60+0,49.0,0.0,ArUKR76F,Allosergo,odlinovi,1
3416,18,e2h5,rn1qkb1r/pb4pp/2p2n2/3p1pN1/1P1Pp3/4P3/PBP1BPPP/RN1Q1RK1 w kq - 0 10,True,0.0,60+0,49.0,1.0,ArUKR76F,Allosergo,odlinovi,-1
3417,19,g7g6,rn1qkb1r/pb4pp/2p2n2/3p1pNB/1P1Pp3/4P3/PBP2PPP/RN1Q1RK1 b kq - 1 10,False,0.2505756462129815,60+0,48.0,1.0,ArUKR76F,Allosergo,odlinovi,1
3418,20,h5e2,rn1qkb1r/pb5p/2p2np1/3p1pNB/1P1Pp3/4P3/PBP2PPP/RN1Q1RK1 w kq - 0 11,True,0.0,60+0,47.0,2.0,ArUKR76F,Allosergo,odlinovi,-1
3419,21,f8g7,rn1qkb1r/pb5p/2p2np1/3p1pN1/1P1Pp3/4P3/PBP1BPPP/RN1Q1RK1 b kq - 1 11,False,0.0,60+0,45.0,3.0,ArUKR76F,Allosergo,odlinovi,1
