,ply,move,fen,white_active,voc,time_control,clock,rt,game_id,white_player,black_player,result
2620,46,b5d4,4r1k1/1b2qpb1/pp3n1p/1N1pn1p1/1P2p3/1Q2P1BP/P3BPP1/3R1RK1 w - - 0 24,True,0.0,180+0,85.0,2.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2621,47,e7d7,4r1k1/1b2qpb1/pp3n1p/3pn1p1/1P1Np3/1Q2P1BP/P3BPP1/3R1RK1 b - - 1 24,False,0.0294337399562051,180+0,87.0,1.0,5dPyyaje,Anousdeux,nikolaylichess,1
2622,48,d1c1,4r1k1/1b1q1pb1/pp3n1p/3pn1p1/1P1Np3/1Q2P1BP/P3BPP1/3R1RK1 w - - 2 25,True,0.0452390817261934,180+0,79.0,6.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2623,49,e5c6,4r1k1/1b1q1pb1/pp3n1p/3pn1p1/1P1Np3/1Q2P1BP/P3BPP1/2R2RK1 b - - 3 25,False,0.0194115437703443,180+0,74.0,13.0,5dPyyaje,Anousdeux,nikolaylichess,1
2624,50,d4c6,4r1k1/1b1q1pb1/ppn2n1p/3p2p1/1P1Np3/1Q2P1BP/P3BPP1/2R2RK1 w - - 4 26,True,0.0542128407011969,180+0,74.0,5.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2625,51,b7c6,4r1k1/1b1q1pb1/ppN2n1p/3p2p1/1P2p3/1Q2P1BP/P3BPP1/2R2RK1 b - - 0 26,False,0.0,180+0,74.0,0.0,5dPyyaje,Anousdeux,nikolaylichess,1
2626,52,c1c2,4r1k1/3q1pb1/ppb2n1p/3p2p1/1P2p3/1Q2P1BP/P3BPP1/2R2RK1 w - - 0 27,True,0.0740327577158196,180+0,57.0,17.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2627,53,c6a4,4r1k1/3q1pb1/ppb2n1p/3p2p1/1P2p3/1Q2P1BP/P1R1BPP1/5RK1 b - - 1 27,False,0.0,180+0,72.0,2.0,5dPyyaje,Anousdeux,nikolaylichess,1
2628,54,b3b1,4r1k1/3q1pb1/pp3n1p/3p2p1/bP2p3/1Q2P1BP/P1R1BPP1/5RK1 w - - 2 28,True,0.0,180+0,55.0,2.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2629,55,a4c2,4r1k1/3q1pb1/pp3n1p/3p2p1/bP2p3/4P1BP/P1R1BPP1/1Q3RK1 b - - 3 28,False,0.0,180+0,70.0,2.0,5dPyyaje,Anousdeux,nikolaylichess,1
2630,56,b1c2,4r1k1/3q1pb1/pp3n1p/3p2p1/1P2p3/4P1BP/P1b1BPP1/1Q3RK1 w - - 0 29,True,0.0,180+0,54.0,1.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2631,57,b6b5,4r1k1/3q1pb1/pp3n1p/3p2p1/1P2p3/4P1BP/P1Q1BPP1/5RK1 b - - 0 29,False,0.0133064168167867,180+0,67.0,3.0,5dPyyaje,Anousdeux,nikolaylichess,1
2632,58,f1c1,4r1k1/3q1pb1/p4n1p/1p1p2p1/1P2p3/4P1BP/P1Q1BPP1/5RK1 w - - 0 30,True,0.0137610990724763,180+0,52.0,2.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2633,59,d5d4,4r1k1/3q1pb1/p4n1p/1p1p2p1/1P2p3/4P1BP/P1Q1BPP1/2R3K1 b - - 1 30,False,0.0,180+0,64.0,3.0,5dPyyaje,Anousdeux,nikolaylichess,1
2634,60,e3d4,4r1k1/3q1pb1/p4n1p/1p4p1/1P1pp3/4P1BP/P1Q1BPP1/2R3K1 w - - 0 31,True,0.0,180+0,49.0,3.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2635,61,d7d4,4r1k1/3q1pb1/p4n1p/1p4p1/1P1Pp3/6BP/P1Q1BPP1/2R3K1 b - - 0 31,False,0.0,180+0,64.0,0.0,5dPyyaje,Anousdeux,nikolaylichess,1
2636,62,a2a3,4r1k1/5pb1/p4n1p/1p4p1/1P1qp3/6BP/P1Q1BPP1/2R3K1 w - - 0 32,True,0.0197422473945943,180+0,46.0,3.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2637,63,f6d5,4r1k1/5pb1/p4n1p/1p4p1/1P1qp3/P5BP/2Q1BPP1/2R3K1 b - - 0 32,False,0.0099023986978399,180+0,61.0,3.0,5dPyyaje,Anousdeux,nikolaylichess,1
2638,64,c2c6,4r1k1/5pb1/p6p/1p1n2p1/1P1qp3/P5BP/2Q1BPP1/2R3K1 w - - 1 33,True,0.0,180+0,41.0,5.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2639,65,e8d8,4r1k1/5pb1/p1Q4p/1p1n2p1/1P1qp3/P5BP/4BPP1/2R3K1 b - - 2 33,False,0.0315963222870391,180+0,55.0,6.0,5dPyyaje,Anousdeux,nikolaylichess,1
2640,66,c6a6,3r2k1/5pb1/p1Q4p/1p1n2p1/1P1qp3/P5BP/4BPP1/2R3K1 w - - 3 34,True,0.0,180+0,39.0,2.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2641,67,d5c3,3r2k1/5pb1/Q6p/1p1n2p1/1P1qp3/P5BP/4BPP1/2R3K1 b - - 0 34,False,0.0900773060865253,180+0,52.0,3.0,5dPyyaje,Anousdeux,nikolaylichess,1
2642,68,e2b5,3r2k1/5pb1/Q6p/1p4p1/1P1qp3/P1n3BP/4BPP1/2R3K1 w - - 1 35,True,0.0,180+0,33.0,6.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2643,69,d4d2,3r2k1/5pb1/Q6p/1B4p1/1P1qp3/P1n3BP/5PP1/2R3K1 b - - 0 35,False,0.0,180+0,47.0,5.0,5dPyyaje,Anousdeux,nikolaylichess,1
2644,70,c1f1,3r2k1/5pb1/Q6p/1B4p1/1P2p3/P1n3BP/3q1PP1/2R3K1 w - - 1 36,True,0.0,180+0,26.0,7.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2645,71,e4e3,3r2k1/5pb1/Q6p/1B4p1/1P2p3/P1n3BP/3q1PP1/5RK1 b - - 2 36,False,0.2014954888877492,180+0,46.0,1.0,5dPyyaje,Anousdeux,nikolaylichess,1
2646,72,f2e3,3r2k1/5pb1/Q6p/1B4p1/1P6/P1n1p1BP/3q1PP1/5RK1 w - - 0 37,True,0.0,180+0,22.0,4.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2647,73,d2e3,3r2k1/5pb1/Q6p/1B4p1/1P6/P1n1P1BP/3q2P1/5RK1 b - - 0 37,False,0.1116283369367958,180+0,46.0,0.0,5dPyyaje,Anousdeux,nikolaylichess,1
2648,74,g3f2,3r2k1/5pb1/Q6p/1B4p1/1P6/P1n1q1BP/6P1/5RK1 w - - 0 38,True,0.0,180+0,21.0,1.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2649,75,e3f4,3r2k1/5pb1/Q6p/1B4p1/1P6/P1n1q2P/5BP1/5RK1 b - - 1 38,False,0.0,180+0,43.0,3.0,5dPyyaje,Anousdeux,nikolaylichess,1
2650,76,a6b7,3r2k1/5pb1/Q6p/1B4p1/1P3q2/P1n4P/5BP1/5RK1 w - - 2 39,True,0.0059708370132682,180+0,14.0,7.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2651,77,g7e5,3r2k1/1Q3pb1/7p/1B4p1/1P3q2/P1n4P/5BP1/5RK1 b - - 3 39,False,0.2499161008269509,180+0,40.0,3.0,5dPyyaje,Anousdeux,nikolaylichess,1
2652,78,g2g3,3r2k1/1Q3p2/7p/1B2b1p1/1P3q2/P1n4P/5BP1/5RK1 w - - 4 40,True,0.0,180+0,11.0,3.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2653,79,f4f5,3r2k1/1Q3p2/7p/1B2b1p1/1P3q2/P1n3PP/5B2/5RK1 b - - 0 40,False,0.0514120439944847,180+0,35.0,5.0,5dPyyaje,Anousdeux,nikolaylichess,1
2654,80,g1g2,3r2k1/1Q3p2/7p/1B2bqp1/1P6/P1n3PP/5B2/5RK1 w - - 1 41,True,0.0,180+0,9.0,2.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2655,81,c3d5,3r2k1/1Q3p2/7p/1B2bqp1/1P6/P1n3PP/5BK1/5R2 b - - 2 41,False,0.0143511488315183,180+0,30.0,5.0,5dPyyaje,Anousdeux,nikolaylichess,1
2656,82,f2e1,3r2k1/1Q3p2/7p/1B1nbqp1/1P6/P5PP/5BK1/5R2 w - - 3 42,True,0.0433747471197064,180+0,2.0,7.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2657,83,f5e4,3r2k1/1Q3p2/7p/1B1nbqp1/1P6/P5PP/6K1/4BR2 b - - 4 42,False,0.0,180+0,29.0,1.0,5dPyyaje,Anousdeux,nikolaylichess,1
2658,84,g2h2,3r2k1/1Q3p2/7p/1B1nb1p1/1P2q3/P5PP/6K1/4BR2 w - - 5 43,True,0.018891431590523,180+0,0.0,2.0,5dPyyaje,Anousdeux,nikolaylichess,-1
2659,85,d8f8,3r2k1/1Q3p2/7p/1B1nb1p1/1P2q3/P5PP/7K/4BR2 b - - 6 43,False,0.0249874077140397,180+0,24.0,5.0,5dPyyaje,Anousdeux,nikolaylichess,1
2660,3,c5d4,rnbqkbnr/pp1ppppp/8/2p5/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,False,0.0,600+0,599.0,1.0,5lW2ey50,nekomudo,wedy,1
2661,4,d1d4,rnbqkbnr/pp1ppppp/8/8/3pP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,True,0.0,600+0,595.0,2.0,5lW2ey50,nekomudo,wedy,-1
2662,5,b8c6,rnbqkbnr/pp1ppppp/8/8/3QP3/8/PPP2PPP/RNB1KBNR b KQkq - 0 3,False,0.0,600+0,598.0,1.0,5lW2ey50,nekomudo,wedy,1
2663,6,d4c3,r1bqkbnr/pp1ppppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4,True,0.0344427313514773,600+0,586.0,9.0,5lW2ey50,nekomudo,wedy,-1
2664,7,d7d6,r1bqkbnr/pp1ppppp/2n5/8/4P3/2Q5/PPP2PPP/RNB1KBNR b KQkq - 2 4,False,0.0,600+0,596.0,2.0,5lW2ey50,nekomudo,wedy,1
2665,8,f1b5,r1bqkbnr/pp2pppp/2np4/8/4P3/2Q5/PPP2PPP/RNB1KBNR w KQkq - 0 5,True,0.0,600+0,581.0,5.0,5lW2ey50,nekomudo,wedy,-1
2666,9,c8d7,r1bqkbnr/pp2pppp/2np4/1B6/4P3/2Q5/PPP2PPP/RNB1K1NR b KQkq - 1 5,False,0.0277548199400154,600+0,594.0,2.0,5lW2ey50,nekomudo,wedy,1
2667,10,g1f3,r2qkbnr/pp1bpppp/2np4/1B6/4P3/2Q5/PPP2PPP/RNB1K1NR w KQkq - 2 6,True,0.0,600+0,578.0,3.0,5lW2ey50,nekomudo,wedy,-1
2668,11,g8f6,r2qkbnr/pp1bpppp/2np4/1B6/4P3/2Q2N2/PPP2PPP/RNB1K2R b KQkq - 3 6,False,0.0055523294015678,600+0,593.0,1.0,5lW2ey50,nekomudo,wedy,1
2669,12,e4e5,r2qkb1r/pp1bpppp/2np1n2/1B6/4P3/2Q2N2/PPP2PPP/RNB1K2R w KQkq - 4 7,True,0.0044310889779649,600+0,544.0,34.0,5lW2ey50,nekomudo,wedy,-1
2670,13,d6e5,r2qkb1r/pp1bpppp/2np1n2/1B2P3/8/2Q2N2/PPP2PPP/RNB1K2R b KQkq - 0 7,False,0.0116186688350571,600+0,585.0,8.0,5lW2ey50,nekomudo,wedy,1
2671,14,f3e5,r2qkb1r/pp1bpppp/2n2n2/1B2p3/8/2Q2N2/PPP2PPP/RNB1K2R w KQkq - 0 8,True,0.0435930835588851,600+0,529.0,15.0,5lW2ey50,nekomudo,wedy,-1
2672,15,g7g6,r2qkb1r/pp1bpppp/2n2n2/1B2N3/8/2Q5/PPP2PPP/RNB1K2R b KQkq - 0 8,False,0.0,600+0,565.0,20.0,5lW2ey50,nekomudo,wedy,1
2673,16,e5d7,r2qkb1r/pp1bpp1p/2n2np1/1B2N3/8/2Q5/PPP2PPP/RNB1K2R w KQkq - 0 9,True,0.0300398135542311,600+0,522.0,7.0,5lW2ey50,nekomudo,wedy,-1
2674,17,d8d7,r2qkb1r/pp1Npp1p/2n2np1/1B6/8/2Q5/PPP2PPP/RNB1K2R b KQkq - 0 9,False,0.0,600+0,564.0,1.0,5lW2ey50,nekomudo,wedy,1
2675,18,e1g1,r3kb1r/pp1qpp1p/2n2np1/1B6/8/2Q5/PPP2PPP/RNB1K2R w KQkq - 0 10,True,0.0016670093517557,600+0,517.0,5.0,5lW2ey50,nekomudo,wedy,-1
2676,19,f8g7,r3kb1r/pp1qpp1p/2n2np1/1B6/8/2Q5/PPP2PPP/RNB2RK1 b kq - 1 10,False,0.0,600+0,553.0,11.0,5lW2ey50,nekomudo,wedy,1
2677,20,c1g5,r3k2r/pp1qppbp/2n2np1/1B6/8/2Q5/PPP2PPP/RNB2RK1 w kq - 2 11,True,0.0,600+0,503.0,14.0,5lW2ey50,nekomudo,wedy,-1
2678,21,e8g8,r3k2r/pp1qppbp/2n2np1/1B4B1/8/2Q5/PPP2PPP/RN3RK1 b kq - 3 11,False,0.0,600+0,550.0,3.0,5lW2ey50,nekomudo,wedy,1
2679,22,b5c6,r4rk1/pp1qppbp/2n2np1/1B4B1/8/2Q5/PPP2PPP/RN3RK1 w - - 4 12,True,0.0,600+0,469.0,34.0,5lW2ey50,nekomudo,wedy,-1
2680,23,d7c6,r4rk1/pp1qppbp/2B2np1/6B1/8/2Q5/PPP2PPP/RN3RK1 b - - 0 12,False,0.0,600+0,547.0,3.0,5lW2ey50,nekomudo,wedy,1
2681,24,c3c6,r4rk1/pp2ppbp/2q2np1/6B1/8/2Q5/PPP2PPP/RN3RK1 w - - 0 13,True,0.0,600+0,467.0,2.0,5lW2ey50,nekomudo,wedy,-1
2682,25,b7c6,r4rk1/pp2ppbp/2Q2np1/6B1/8/8/PPP2PPP/RN3RK1 b - - 0 13,False,0.0,600+0,545.0,2.0,5lW2ey50,nekomudo,wedy,1
2683,26,c2c3,r4rk1/p3ppbp/2p2np1/6B1/8/8/PPP2PPP/RN3RK1 w - - 0 14,True,0.0,600+0,464.0,3.0,5lW2ey50,nekomudo,wedy,-1
2684,27,a8b8,r4rk1/p3ppbp/2p2np1/6B1/8/2P5/PP3PPP/RN3RK1 b - - 0 14,False,0.0299670190074084,600+0,539.0,6.0,5lW2ey50,nekomudo,wedy,1
2685,28,b2b3,1r3rk1/p3ppbp/2p2np1/6B1/8/2P5/PP3PPP/RN3RK1 w - - 1 15,True,0.045497857290354,600+0,458.0,6.0,5lW2ey50,nekomudo,wedy,-1
2686,29,f6e4,1r3rk1/p3ppbp/2p2np1/6B1/8/1PP5/P4PPP/RN3RK1 b - - 0 15,False,0.0,600+0,536.0,3.0,5lW2ey50,nekomudo,wedy,1
2687,30,g5f4,1r3rk1/p3ppbp/2p3p1/6B1/4n3/1PP5/P4PPP/RN3RK1 w - - 1 16,True,0.0,600+0,453.0,5.0,5lW2ey50,nekomudo,wedy,-1
2688,31,b8b7,1r3rk1/p3ppbp/2p3p1/8/4nB2/1PP5/P4PPP/RN3RK1 b - - 2 16,False,0.0525324233918396,600+0,527.0,9.0,5lW2ey50,nekomudo,wedy,1
2689,32,f2f3,5rk1/pr2ppbp/2p3p1/8/4nB2/1PP5/P4PPP/RN3RK1 w - - 3 17,True,0.1857220776989606,600+0,451.0,2.0,5lW2ey50,nekomudo,wedy,-1
2690,33,e4c3,5rk1/pr2ppbp/2p3p1/8/4nB2/1PP2P2/P5PP/RN3RK1 b - - 0 17,False,0.0154139908527412,600+0,525.0,2.0,5lW2ey50,nekomudo,wedy,1
2691,34,b1c3,5rk1/pr2ppbp/2p3p1/8/5B2/1Pn2P2/P5PP/RN3RK1 w - - 0 18,True,0.0,600+0,449.0,2.0,5lW2ey50,nekomudo,wedy,-1
2692,35,g7c3,5rk1/pr2ppbp/2p3p1/8/5B2/1PN2P2/P5PP/R4RK1 b - - 0 18,False,0.0033272494711392,600+0,523.0,2.0,5lW2ey50,nekomudo,wedy,1
2693,36,a1d1,5rk1/pr2pp1p/2p3p1/8/5B2/1Pb2P2/P5PP/R4RK1 w - - 0 19,True,0.0,600+0,446.0,3.0,5lW2ey50,nekomudo,wedy,-1
2694,37,e7e6,5rk1/pr2pp1p/2p3p1/8/5B2/1Pb2P2/P5PP/3R1RK1 b - - 1 19,False,0.0027483882235179,600+0,518.0,5.0,5lW2ey50,nekomudo,wedy,1
2695,38,d1c1,5rk1/pr3p1p/2p1p1p1/8/5B2/1Pb2P2/P5PP/3R1RK1 w - - 0 20,True,0.020489448121889,600+0,441.0,5.0,5lW2ey50,nekomudo,wedy,-1
2696,39,c3d4,5rk1/pr3p1p/2p1p1p1/8/5B2/1Pb2P2/P5PP/2R2RK1 b - - 1 20,False,0.0,600+0,513.0,5.0,5lW2ey50,nekomudo,wedy,1
2697,40,g1h1,5rk1/pr3p1p/2p1p1p1/8/3b1B2/1P3P2/P5PP/2R2RK1 w - - 2 21,True,0.0,600+0,438.0,3.0,5lW2ey50,nekomudo,wedy,-1
2698,41,c6c5,5rk1/pr3p1p/2p1p1p1/8/3b1B2/1P3P2/P5PP/2R2R1K b - - 3 21,False,0.0238889748563943,600+0,512.0,1.0,5lW2ey50,nekomudo,wedy,1
2699,42,f4d6,5rk1/pr3p1p/4p1p1/2p5/3b1B2/1P3P2/P5PP/2R2R1K w - - 0 22,True,0.0,600+0,432.0,6.0,5lW2ey50,nekomudo,wedy,-1
2700,43,f8c8,5rk1/pr3p1p/3Bp1p1/2p5/3b4/1P3P2/P5PP/2R2R1K b - - 1 22,False,0.0,600+0,501.0,11.0,5lW2ey50,nekomudo,wedy,1
2701,44,f1d1,2r3k1/pr3p1p/3Bp1p1/2p5/3b4/1P3P2/P5PP/2R2R1K w - - 2 23,True,0.0840291797865253,600+0,431.0,1.0,5lW2ey50,nekomudo,wedy,-1
2702,45,b7b6,2r3k1/pr3p1p/3Bp1p1/2p5/3b4/1P3P2/P5PP/2RR3K b - - 3 23,False,0.0736459983840442,600+0,455.0,46.0,5lW2ey50,nekomudo,wedy,1
2703,46,d6c5,2r3k1/p4p1p/1r1Bp1p1/2p5/3b4/1P3P2/P5PP/2RR3K w - - 4 24,True,0.0,600+0,428.0,3.0,5lW2ey50,nekomudo,wedy,-1
2704,47,d4c5,2r3k1/p4p1p/1r2p1p1/2B5/3b4/1P3P2/P5PP/2RR3K b - - 0 24,False,0.0223846006877494,600+0,451.0,4.0,5lW2ey50,nekomudo,wedy,1
2705,48,c1c5,2r3k1/p4p1p/1r2p1p1/2b5/8/1P3P2/P5PP/2RR3K w - - 0 25,True,0.0581205032356228,600+0,418.0,10.0,5lW2ey50,nekomudo,wedy,-1
2706,49,c8c5,2r3k1/p4p1p/1r2p1p1/2R5/8/1P3P2/P5PP/3R3K b - - 0 25,False,0.0,600+0,450.0,1.0,5lW2ey50,nekomudo,wedy,1
2707,50,d1d8,6k1/p4p1p/1r2p1p1/2r5/8/1P3P2/P5PP/3R3K w - - 0 26,True,0.006712877862553,600+0,417.0,1.0,5lW2ey50,nekomudo,wedy,-1
2708,51,g8g7,3R2k1/p4p1p/1r2p1p1/2r5/8/1P3P2/P5PP/7K b - - 1 26,False,0.0,600+0,448.0,2.0,5lW2ey50,nekomudo,wedy,1
2709,3,e7e6,rnbqkbnr/ppppp1pp/8/5p2/8/P4N2/1PPPPPPP/RNBQKB1R b KQkq - 1 2,False,0.034354444086263,120+1,120.0,1.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,1
2710,4,g2g3,rnbqkbnr/pppp2pp/4p3/5p2/8/P4N2/1PPPPPPP/RNBQKB1R w KQkq - 0 3,True,0.0044419582912337,120+1,118.0,1.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,-1
2711,5,g8f6,rnbqkbnr/pppp2pp/4p3/5p2/8/P4NP1/1PPPPP1P/RNBQKB1R b KQkq - 0 3,False,0.0127707357448176,120+1,111.0,10.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,1
2712,6,f1g2,rnbqkb1r/pppp2pp/4pn2/5p2/8/P4NP1/1PPPPP1P/RNBQKB1R w KQkq - 1 4,True,0.0,120+1,116.0,3.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,-1
2713,7,c7c6,rnbqkb1r/pppp2pp/4pn2/5p2/8/P4NP1/1PPPPPBP/RNBQK2R b KQkq - 2 4,False,0.0161132839184844,120+1,112.0,0.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,1
2714,8,e1g1,rnbqkb1r/pp1p2pp/2p1pn2/5p2/8/P4NP1/1PPPPPBP/RNBQK2R w KQkq - 0 5,True,0.005002418843351,120+1,114.0,3.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,-1
2715,9,d7d5,rnbqkb1r/pp1p2pp/2p1pn2/5p2/8/P4NP1/1PPPPPBP/RNBQ1RK1 b kq - 1 5,False,0.0,120+1,112.0,1.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,1
2716,10,c2c4,rnbqkb1r/pp4pp/2p1pn2/3p1p2/8/P4NP1/1PPPPPBP/RNBQ1RK1 w kq - 0 6,True,0.0005558288881625,120+1,114.0,1.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,-1
2717,11,f8e7,rnbqkb1r/pp4pp/2p1pn2/3p1p2/2P5/P4NP1/1P1PPPBP/RNBQ1RK1 b kq - 0 6,False,0.0233108600265847,120+1,112.0,1.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,1
2718,12,d2d4,rnbqk2r/pp2b1pp/2p1pn2/3p1p2/2P5/P4NP1/1P1PPPBP/RNBQ1RK1 w kq - 1 7,True,0.0,120+1,96.0,19.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,-1
2719,13,e8g8,rnbqk2r/pp2b1pp/2p1pn2/3p1p2/2PP4/P4NP1/1P2PPBP/RNBQ1RK1 b kq - 0 7,False,0.008900930399782,120+1,112.0,1.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,1
2720,14,d1b3,rnbq1rk1/pp2b1pp/2p1pn2/3p1p2/2PP4/P4NP1/1P2PPBP/RNBQ1RK1 w - - 1 8,True,0.006671239908801,120+1,76.0,21.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,-1
2721,15,g8h8,rnbq1rk1/pp2b1pp/2p1pn2/3p1p2/2PP4/PQ3NP1/1P2PPBP/RNB2RK1 b - - 2 8,False,0.0011132957540406,120+1,110.0,3.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,1
2722,16,b1c3,rnbq1r1k/pp2b1pp/2p1pn2/3p1p2/2PP4/PQ3NP1/1P2PPBP/RNB2RK1 w - - 3 9,True,0.0,120+1,73.0,4.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,-1
2723,17,d8e8,rnbq1r1k/pp2b1pp/2p1pn2/3p1p2/2PP4/PQN2NP1/1P2PPBP/R1B2RK1 b - - 4 9,False,0.0155421331536961,120+1,109.0,2.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,1
2724,18,a3a4,rnb1qr1k/pp2b1pp/2p1pn2/3p1p2/2PP4/PQN2NP1/1P2PPBP/R1B2RK1 w - - 5 10,True,0.0027783853082554,120+1,64.0,10.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,-1
2725,19,f6e4,rnb1qr1k/pp2b1pp/2p1pn2/3p1p2/P1PP4/1QN2NP1/1P2PPBP/R1B2RK1 b - - 0 10,False,0.0,120+1,108.0,2.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,1
2726,20,a4a5,rnb1qr1k/pp2b1pp/2p1p3/3p1p2/P1PPn3/1QN2NP1/1P2PPBP/R1B2RK1 w - - 1 11,True,0.0432457648326939,120+1,60.0,5.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,-1
2727,21,a7a6,rnb1qr1k/pp2b1pp/2p1p3/P2p1p2/2PPn3/1QN2NP1/1P2PPBP/R1B2RK1 b - - 0 11,False,0.0523807795338427,120+1,107.0,2.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,1
2728,22,c3a4,rnb1qr1k/1p2b1pp/p1p1p3/P2p1p2/2PPn3/1QN2NP1/1P2PPBP/R1B2RK1 w - - 0 12,True,0.012595415179086,120+1,58.0,3.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,-1
2729,23,b8d7,rnb1qr1k/1p2b1pp/p1p1p3/P2p1p2/N1PPn3/1Q3NP1/1P2PPBP/R1B2RK1 b - - 1 12,False,0.0,120+1,106.0,2.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,1
2730,24,c4d5,r1b1qr1k/1p1nb1pp/p1p1p3/P2p1p2/N1PPn3/1Q3NP1/1P2PPBP/R1B2RK1 w - - 2 13,True,0.0197536426370238,120+1,54.0,5.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,-1
2731,25,e6d5,r1b1qr1k/1p1nb1pp/p1p1p3/P2P1p2/N2Pn3/1Q3NP1/1P2PPBP/R1B2RK1 b - - 0 13,False,0.0,120+1,105.0,2.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,1
2732,26,c1f4,r1b1qr1k/1p1nb1pp/p1p5/P2p1p2/N2Pn3/1Q3NP1/1P2PPBP/R1B2RK1 w - - 0 14,True,0.0416852988242428,120+1,53.0,2.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,-1
2733,27,g7g5,r1b1qr1k/1p1nb1pp/p1p5/P2p1p2/N2PnB2/1Q3NP1/1P2PPBP/R4RK1 b - - 1 14,False,0.0333823678005025,120+1,103.0,3.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,1
2734,28,f4c7,r1b1qr1k/1p1nb2p/p1p5/P2p1pp1/N2PnB2/1Q3NP1/1P2PPBP/R4RK1 w - - 0 15,True,0.0,120+1,52.0,2.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,-1
2735,29,g5g4,r1b1qr1k/1pBnb2p/p1p5/P2p1pp1/N2Pn3/1Q3NP1/1P2PPBP/R4RK1 b - - 1 15,False,0.0,120+1,101.0,3.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,1
2736,30,f3e5,r1b1qr1k/1pBnb2p/p1p5/P2p1p2/N2Pn1p1/1Q3NP1/1P2PPBP/R4RK1 w - - 0 16,True,0.0,120+1,50.0,3.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,-1
2737,31,d7e5,r1b1qr1k/1pBnb2p/p1p5/P2pNp2/N2Pn1p1/1Q4P1/1P2PPBP/R4RK1 b - - 1 16,False,0.0,120+1,101.0,1.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,1
2738,32,c7e5,r1b1qr1k/1pB1b2p/p1p5/P2pnp2/N2Pn1p1/1Q4P1/1P2PPBP/R4RK1 w - - 0 17,True,0.0,120+1,49.0,2.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,-1
2739,33,e7f6,r1b1qr1k/1p2b2p/p1p5/P2pBp2/N2Pn1p1/1Q4P1/1P2PPBP/R4RK1 b - - 0 17,False,0.0,120+1,102.0,0.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,1
2740,34,f2f4,r1b1qr1k/1p5p/p1p2b2/P2pBp2/N2Pn1p1/1Q4P1/1P2PPBP/R4RK1 w - - 1 18,True,0.0,120+1,46.0,4.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,-1
2741,35,f6e5,r1b1qr1k/1p5p/p1p2b2/P2pBp2/N2PnPp1/1Q4P1/1P2P1BP/R4RK1 b - f3 0 18,False,0.0272699005510547,120+1,101.0,2.0,5uH6i30N,CapaNimzo74,NYLEDORCIV,1
