,ply,move,fen,white_active,voc,time_control,clock,rt,game_id,white_player,black_player,result
2057,59,f8f5,4rrk1/p5p1/Pppb4/3p1Q2/3Pn2P/1P2P3/R5K1/2B4R b - - 0 30,False,0.0,300+0,182.0,1.0,4kEURdXb,romoeasy,KaylaNil,1
2058,60,h4h5,4r1k1/p5p1/Pppb4/3p1r2/3Pn2P/1P2P3/R5K1/2B4R w - - 0 31,True,0.0473654344562295,300+0,115.0,2.0,4kEURdXb,romoeasy,KaylaNil,-1
2059,61,e8f8,4r1k1/p5p1/Pppb4/3p1r1P/3Pn3/1P2P3/R5K1/2B4R b - - 0 31,False,0.0290423869419609,300+0,176.0,6.0,4kEURdXb,romoeasy,KaylaNil,1
2060,62,h5h6,5rk1/p5p1/Pppb4/3p1r1P/3Pn3/1P2P3/R5K1/2B4R w - - 1 32,True,0.0,300+0,104.0,11.0,4kEURdXb,romoeasy,KaylaNil,-1
2061,63,f5f2,5rk1/p5p1/Pppb3P/3p1r2/3Pn3/1P2P3/R5K1/2B4R b - - 0 32,False,0.0,300+0,174.0,2.0,4kEURdXb,romoeasy,KaylaNil,1
2062,64,a2f2,5rk1/p5p1/Pppb3P/3p4/3Pn3/1P2P3/R4rK1/2B4R w - - 1 33,True,0.0,300+0,102.0,2.0,4kEURdXb,romoeasy,KaylaNil,-1
2063,65,f8f2,5rk1/p5p1/Pppb3P/3p4/3Pn3/1P2P3/5RK1/2B4R b - - 0 33,False,0.0,300+0,174.0,0.0,4kEURdXb,romoeasy,KaylaNil,1
2064,66,g2h3,6k1/p5p1/Pppb3P/3p4/3Pn3/1P2P3/5rK1/2B4R w - - 0 34,True,0.0,300+0,100.0,2.0,4kEURdXb,romoeasy,KaylaNil,-1
2065,67,g7h6,6k1/p5p1/Pppb3P/3p4/3Pn3/1P2P2K/5r2/2B4R b - - 1 34,False,0.0304142855105932,300+0,171.0,3.0,4kEURdXb,romoeasy,KaylaNil,1
2066,68,h3g4,6k1/p7/Pppb3p/3p4/3Pn3/1P2P2K/5r2/2B4R w - - 0 35,True,0.0157194865167789,300+0,98.0,2.0,4kEURdXb,romoeasy,KaylaNil,-1
2067,69,h6h5,6k1/p7/Pppb3p/3p4/3Pn1K1/1P2P3/5r2/2B4R b - - 1 35,False,0.0394032941294548,300+0,157.0,14.0,4kEURdXb,romoeasy,KaylaNil,1
2068,70,g4h5,6k1/p7/Pppb4/3p3p/3Pn1K1/1P2P3/5r2/2B4R w - - 0 36,True,0.0573548708903235,300+0,95.0,3.0,4kEURdXb,romoeasy,KaylaNil,-1
2069,71,e4g3,6k1/p7/Pppb4/3p3K/3Pn3/1P2P3/5r2/2B4R b - - 0 36,False,0.0,300+0,156.0,1.0,4kEURdXb,romoeasy,KaylaNil,1
2070,3,f8c5,rnbqkbnr/pppp1ppp/8/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2,False,0.0,180+0,179.0,1.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2071,4,g1f3,rnbqk1nr/pppp1ppp/8/2b1p3/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 2 3,True,0.0272520646072386,180+0,178.0,1.0,4q0nm6Fl,Sasuke13,Voxedo,1
2072,5,b8c6,rnbqk1nr/pppp1ppp/8/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,False,0.0,180+0,176.0,3.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2073,6,e1g1,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,True,0.0,180+0,177.0,1.0,4q0nm6Fl,Sasuke13,Voxedo,1
2074,7,g8f6,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 5 4,False,0.0,180+0,171.0,5.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2075,8,d2d3,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 6 5,True,0.0953101048064562,180+0,176.0,1.0,4q0nm6Fl,Sasuke13,Voxedo,1
2076,9,d7d5,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQ1RK1 b kq - 0 5,False,0.0038966215527296,180+0,169.0,2.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2077,10,e4d5,r1bqk2r/ppp2ppp/2n2n2/2bpp3/2B1P3/3P1N2/PPP2PPP/RNBQ1RK1 w kq - 0 6,True,0.0,180+0,174.0,2.0,4q0nm6Fl,Sasuke13,Voxedo,1
2078,11,f6d5,r1bqk2r/ppp2ppp/2n2n2/2bPp3/2B5/3P1N2/PPP2PPP/RNBQ1RK1 b kq - 0 6,False,0.0,180+0,167.0,2.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2079,12,c4d5,r1bqk2r/ppp2ppp/2n5/2bnp3/2B5/3P1N2/PPP2PPP/RNBQ1RK1 w kq - 0 7,True,0.0,180+0,174.0,0.0,4q0nm6Fl,Sasuke13,Voxedo,1
2080,13,d8d5,r1bqk2r/ppp2ppp/2n5/2bBp3/8/3P1N2/PPP2PPP/RNBQ1RK1 b kq - 0 7,False,0.0,180+0,166.0,1.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2081,14,b1c3,r1b1k2r/ppp2ppp/2n5/2bqp3/8/3P1N2/PPP2PPP/RNBQ1RK1 w kq - 0 8,True,0.0138726811913744,180+0,173.0,1.0,4q0nm6Fl,Sasuke13,Voxedo,1
2082,15,d5d6,r1b1k2r/ppp2ppp/2n5/2bqp3/8/2NP1N2/PPP2PPP/R1BQ1RK1 b kq - 1 8,False,0.0361673154940765,180+0,140.0,26.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2083,16,b2b3,r1b1k2r/ppp2ppp/2nq4/2b1p3/8/2NP1N2/PPP2PPP/R1BQ1RK1 w kq - 2 9,True,0.195107253078362,180+0,170.0,3.0,4q0nm6Fl,Sasuke13,Voxedo,1
2084,17,e8g8,r1b1k2r/ppp2ppp/2nq4/2b1p3/8/1PNP1N2/P1P2PPP/R1BQ1RK1 b kq - 0 9,False,0.0547311850993113,180+0,138.0,2.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2085,18,c1b2,r1b2rk1/ppp2ppp/2nq4/2b1p3/8/1PNP1N2/P1P2PPP/R1BQ1RK1 w - - 1 10,True,0.0,180+0,168.0,2.0,4q0nm6Fl,Sasuke13,Voxedo,1
2086,19,d6g6,r1b2rk1/ppp2ppp/2nq4/2b1p3/8/1PNP1N2/PBP2PPP/R2Q1RK1 b - - 2 10,False,0.0227001768887754,180+0,135.0,3.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2087,20,f1e1,r1b2rk1/ppp2ppp/2n3q1/2b1p3/8/1PNP1N2/PBP2PPP/R2Q1RK1 w - - 3 11,True,0.0648256861138855,180+0,164.0,4.0,4q0nm6Fl,Sasuke13,Voxedo,1
2088,21,c8h3,r1b2rk1/ppp2ppp/2n3q1/2b1p3/8/1PNP1N2/PBP2PPP/R2QR1K1 b - - 4 11,False,0.0410346175701371,180+0,134.0,1.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2089,22,f3h4,r4rk1/ppp2ppp/2n3q1/2b1p3/8/1PNP1N1b/PBP2PPP/R2QR1K1 w - - 5 12,True,0.0,180+0,157.0,7.0,4q0nm6Fl,Sasuke13,Voxedo,1
2090,23,g6f6,r4rk1/ppp2ppp/2n3q1/2b1p3/7N/1PNP3b/PBP2PPP/R2QR1K1 b - - 6 12,False,0.0415523067019806,180+0,125.0,9.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2091,24,g2g3,r4rk1/ppp2ppp/2n2q2/2b1p3/7N/1PNP3b/PBP2PPP/R2QR1K1 w - - 7 13,True,0.0,180+0,154.0,3.0,4q0nm6Fl,Sasuke13,Voxedo,1
2092,25,a8e8,r4rk1/ppp2ppp/2n2q2/2b1p3/7N/1PNP2Pb/PBP2P1P/R2QR1K1 b - - 0 13,False,0.0,180+0,109.0,16.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2093,26,c3d5,4rrk1/ppp2ppp/2n2q2/2b1p3/7N/1PNP2Pb/PBP2P1P/R2QR1K1 w - - 1 14,True,0.0,180+0,136.0,18.0,4q0nm6Fl,Sasuke13,Voxedo,1
2094,27,f6d8,4rrk1/ppp2ppp/2n2q2/2bNp3/7N/1P1P2Pb/PBP2P1P/R2QR1K1 b - - 2 14,False,0.0843445412526726,180+0,108.0,1.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2095,28,c2c4,3qrrk1/ppp2ppp/2n5/2bNp3/7N/1P1P2Pb/PBP2P1P/R2QR1K1 w - - 3 15,True,0.0784998374376819,180+0,112.0,24.0,4q0nm6Fl,Sasuke13,Voxedo,1
2096,29,c6d4,3qrrk1/ppp2ppp/2n5/2bNp3/2P4N/1P1P2Pb/PB3P1P/R2QR1K1 b - - 0 15,False,0.0558998620687144,180+0,106.0,2.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2097,30,b2d4,3qrrk1/ppp2ppp/8/2bNp3/2Pn3N/1P1P2Pb/PB3P1P/R2QR1K1 w - - 1 16,True,0.1969684917066629,180+0,109.0,3.0,4q0nm6Fl,Sasuke13,Voxedo,1
2098,31,c5d4,3qrrk1/ppp2ppp/8/2bNp3/2PB3N/1P1P2Pb/P4P1P/R2QR1K1 b - - 0 16,False,0.0,180+0,106.0,0.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2099,32,a1c1,3qrrk1/ppp2ppp/8/3Np3/2Pb3N/1P1P2Pb/P4P1P/R2QR1K1 w - - 0 17,True,0.1178110366696808,180+0,106.0,3.0,4q0nm6Fl,Sasuke13,Voxedo,1
2100,33,c7c6,3qrrk1/ppp2ppp/8/3Np3/2Pb3N/1P1P2Pb/P4P1P/2RQR1K1 b - - 1 17,False,0.0193705320798863,180+0,102.0,4.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2101,34,d5c3,3qrrk1/pp3ppp/2p5/3Np3/2Pb3N/1P1P2Pb/P4P1P/2RQR1K1 w - - 0 18,True,0.0580950212006556,180+0,99.0,7.0,4q0nm6Fl,Sasuke13,Voxedo,1
2102,35,d8f6,3qrrk1/pp3ppp/2p5/4p3/2Pb3N/1PNP2Pb/P4P1P/2RQR1K1 b - - 1 18,False,0.0,180+0,97.0,5.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2103,36,e1e2,4rrk1/pp3ppp/2p2q2/4p3/2Pb3N/1PNP2Pb/P4P1P/2RQR1K1 w - - 2 19,True,0.0060926358185258,180+0,94.0,5.0,4q0nm6Fl,Sasuke13,Voxedo,1
2104,37,h3g4,4rrk1/pp3ppp/2p2q2/4p3/2Pb3N/1PNP2Pb/P3RP1P/2RQ2K1 b - - 3 19,False,0.1066748487432277,180+0,93.0,4.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2105,38,c3e4,4rrk1/pp3ppp/2p2q2/4p3/2Pb2bN/1PNP2P1/P3RP1P/2RQ2K1 w - - 4 20,True,0.0,180+0,88.0,6.0,4q0nm6Fl,Sasuke13,Voxedo,1
2106,39,f6f2,4rrk1/pp3ppp/2p2q2/4p3/2PbN1bN/1P1P2P1/P3RP1P/2RQ2K1 b - - 5 20,False,0.0,180+0,73.0,20.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2107,40,e4f2,4rrk1/pp3ppp/2p5/4p3/2PbN1bN/1P1P2P1/P3Rq1P/2RQ2K1 w - - 0 21,True,0.0,180+0,85.0,3.0,4q0nm6Fl,Sasuke13,Voxedo,1
2108,41,d4f2,4rrk1/pp3ppp/2p5/4p3/2Pb2bN/1P1P2P1/P3RN1P/2RQ2K1 b - - 0 21,False,0.0025086151002481,180+0,72.0,1.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2109,42,g1f2,4rrk1/pp3ppp/2p5/4p3/2P3bN/1P1P2P1/P3Rb1P/2RQ2K1 w - - 0 22,True,0.0,180+0,83.0,2.0,4q0nm6Fl,Sasuke13,Voxedo,1
2110,43,g4e2,4rrk1/pp3ppp/2p5/4p3/2P3bN/1P1P2P1/P3RK1P/2RQ4 b - - 0 22,False,0.0,180+0,67.0,5.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2111,44,d1e2,4rrk1/pp3ppp/2p5/4p3/2P4N/1P1P2P1/P3bK1P/2RQ4 w - - 0 23,True,0.0,180+0,82.0,1.0,4q0nm6Fl,Sasuke13,Voxedo,1
2112,45,f7f5,4rrk1/pp3ppp/2p5/4p3/2P4N/1P1P2P1/P3QK1P/2R5 b - - 0 23,False,0.0,180+0,64.0,3.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2113,46,a2a4,4rrk1/pp4pp/2p5/4pp2/2P4N/1P1P2P1/P3QK1P/2R5 w - - 0 24,True,0.0089538667319623,180+0,74.0,8.0,4q0nm6Fl,Sasuke13,Voxedo,1
2114,47,f5f4,4rrk1/pp4pp/2p5/4pp2/P1P4N/1P1P2P1/4QK1P/2R5 b - - 0 24,False,0.0024791478052809,180+0,60.0,4.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2115,48,f2g2,4rrk1/pp4pp/2p5/4p3/P1P2p1N/1P1P2P1/4QK1P/2R5 w - - 0 25,True,0.0100558843996599,180+0,70.0,4.0,4q0nm6Fl,Sasuke13,Voxedo,1
2116,49,f4f3,4rrk1/pp4pp/2p5/4p3/P1P2p1N/1P1P2P1/4Q1KP/2R5 b - - 1 25,False,0.0028949833496452,180+0,58.0,2.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2117,50,h4f3,4rrk1/pp4pp/2p5/4p3/P1P4N/1P1P1pP1/4Q1KP/2R5 w - - 0 26,True,0.0,180+0,63.0,7.0,4q0nm6Fl,Sasuke13,Voxedo,1
2118,51,f8f3,4rrk1/pp4pp/2p5/4p3/P1P5/1P1P1NP1/4Q1KP/2R5 b - - 0 26,False,0.0039653539651228,180+0,58.0,0.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2119,52,e2f3,4r1k1/pp4pp/2p5/4p3/P1P5/1P1P1rP1/4Q1KP/2R5 w - - 0 27,True,0.0010957055449154,180+0,62.0,1.0,4q0nm6Fl,Sasuke13,Voxedo,1
2120,53,e8f8,4r1k1/pp4pp/2p5/4p3/P1P5/1P1P1QP1/6KP/2R5 b - - 0 27,False,0.0149657889979595,180+0,58.0,0.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2121,54,f3f8,5rk1/pp4pp/2p5/4p3/P1P5/1P1P1QP1/6KP/2R5 w - - 1 28,True,0.0080067670376012,180+0,58.0,4.0,4q0nm6Fl,Sasuke13,Voxedo,1
2122,55,g8f8,5Qk1/pp4pp/2p5/4p3/P1P5/1P1P2P1/6KP/2R5 b - - 0 28,False,0.0,180+0,57.0,1.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2123,56,c1e1,5k2/pp4pp/2p5/4p3/P1P5/1P1P2P1/6KP/2R5 w - - 0 29,True,0.0,180+0,58.0,0.0,4q0nm6Fl,Sasuke13,Voxedo,1
2124,57,g7g6,5k2/pp4pp/2p5/4p3/P1P5/1P1P2P1/6KP/4R3 b - - 1 29,False,0.0,180+0,50.0,7.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2125,58,e1e5,5k2/pp5p/2p3p1/4p3/P1P5/1P1P2P1/6KP/4R3 w - - 0 30,True,0.0,180+0,58.0,0.0,4q0nm6Fl,Sasuke13,Voxedo,1
2126,59,f8g7,5k2/pp5p/2p3p1/4R3/P1P5/1P1P2P1/6KP/8 b - - 0 30,False,0.0,180+0,49.0,1.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2127,60,e5e7,8/pp4kp/2p3p1/4R3/P1P5/1P1P2P1/6KP/8 w - - 1 31,True,0.0450668884580319,180+0,57.0,1.0,4q0nm6Fl,Sasuke13,Voxedo,1
2128,61,g7h6,8/pp2R1kp/2p3p1/8/P1P5/1P1P2P1/6KP/8 b - - 2 31,False,0.0,180+0,49.0,0.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2129,62,e7b7,8/pp2R2p/2p3pk/8/P1P5/1P1P2P1/6KP/8 w - - 3 32,True,0.0,180+0,57.0,0.0,4q0nm6Fl,Sasuke13,Voxedo,1
2130,63,h6g5,8/pR5p/2p3pk/8/P1P5/1P1P2P1/6KP/8 b - - 0 32,False,0.0,180+0,48.0,1.0,4q0nm6Fl,Sasuke13,Voxedo,-1
2131,64,b7a7,8/pR5p/2p3p1/6k1/P1P5/1P1P2P1/6KP/8 w - - 1 33,True,5.968757289531723e-07,180+0,57.0,0.0,4q0nm6Fl,Sasuke13,Voxedo,1
2132,3,b8c6,rnbqkbnr/pppp1ppp/8/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2,False,0.0016699895097593,60+0,60.0,0.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2133,4,f2f4,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 3,True,0.0,60+0,60.0,0.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2134,5,g8f6,r1bqkbnr/pppp1ppp/2n5/4p3/4PP2/2N5/PPPP2PP/R1BQKBNR b KQkq - 0 3,False,0.0,60+0,59.0,1.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2135,6,g1f3,r1bqkb1r/pppp1ppp/2n2n2/4p3/4PP2/2N5/PPPP2PP/R1BQKBNR w KQkq - 1 4,True,0.0,60+0,60.0,0.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2136,7,f8c5,r1bqkb1r/pppp1ppp/2n2n2/4p3/4PP2/2N2N2/PPPP2PP/R1BQKB1R b KQkq - 2 4,False,0.0,60+0,59.0,0.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2137,8,f4e5,r1bqk2r/pppp1ppp/2n2n2/2b1p3/4PP2/2N2N2/PPPP2PP/R1BQKB1R w KQkq - 3 5,True,0.0,60+0,59.0,1.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2138,9,f6g4,r1bqk2r/pppp1ppp/2n2n2/2b1P3/4P3/2N2N2/PPPP2PP/R1BQKB1R b KQkq - 0 5,False,0.0,60+0,57.0,2.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2139,10,d2d4,r1bqk2r/pppp1ppp/2n5/2b1P3/4P1n1/2N2N2/PPPP2PP/R1BQKB1R w KQkq - 1 6,True,0.0,60+0,59.0,0.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2140,11,c5b6,r1bqk2r/pppp1ppp/2n5/2b1P3/3PP1n1/2N2N2/PPP3PP/R1BQKB1R b KQkq - 0 6,False,0.0311300314060157,60+0,55.0,2.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2141,12,f1d3,r1bqk2r/pppp1ppp/1bn5/4P3/3PP1n1/2N2N2/PPP3PP/R1BQKB1R w KQkq - 1 7,True,0.0,60+0,58.0,1.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2142,13,d7d5,r1bqk2r/pppp1ppp/1bn5/4P3/3PP1n1/2NB1N2/PPP3PP/R1BQK2R b KQkq - 2 7,False,0.0455738916723487,60+0,54.0,1.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2143,14,e4d5,r1bqk2r/ppp2ppp/1bn5/3pP3/3PP1n1/2NB1N2/PPP3PP/R1BQK2R w KQkq d6 0 8,True,0.1149786154767965,60+0,57.0,1.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2144,15,c6d4,r1bqk2r/ppp2ppp/1bn5/3PP3/3P2n1/2NB1N2/PPP3PP/R1BQK2R b KQkq - 0 8,False,0.0,60+0,50.0,4.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2145,16,f3d4,r1bqk2r/ppp2ppp/1b6/3PP3/3n2n1/2NB1N2/PPP3PP/R1BQK2R w KQkq - 0 9,True,0.2078370871545073,60+0,55.0,2.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2146,17,b6d4,r1bqk2r/ppp2ppp/1b6/3PP3/3N2n1/2NB4/PPP3PP/R1BQK2R b KQkq - 0 9,False,0.0042211935720919,60+0,49.0,1.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2147,18,d1f3,r1bqk2r/ppp2ppp/8/3PP3/3b2n1/2NB4/PPP3PP/R1BQK2R w KQkq - 0 10,True,0.0,60+0,53.0,2.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2148,19,d8h4,r1bqk2r/ppp2ppp/8/3PP3/3b2n1/2NB1Q2/PPP3PP/R1B1K2R b KQkq - 1 10,False,0.0482304829543508,60+0,47.0,2.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2149,20,g2g3,r1b1k2r/ppp2ppp/8/3PP3/3b2nq/2NB1Q2/PPP3PP/R1B1K2R w KQkq - 2 11,True,0.0,60+0,52.0,1.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2150,21,h4h3,r1b1k2r/ppp2ppp/8/3PP3/3b2nq/2NB1QP1/PPP4P/R1B1K2R b KQkq - 0 11,False,0.0,60+0,45.0,2.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2151,22,h1f1,r1b1k2r/ppp2ppp/8/3PP3/3b2n1/2NB1QPq/PPP4P/R1B1K2R w KQkq - 1 12,True,0.0,60+0,45.0,7.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2152,23,h3h2,r1b1k2r/ppp2ppp/8/3PP3/3b2n1/2NB1QPq/PPP4P/R1B1KR2 b Qkq - 2 12,False,0.1277637038843264,60+0,41.0,4.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2153,24,f3f7,r1b1k2r/ppp2ppp/8/3PP3/3b2n1/2NB1QP1/PPP4q/R1B1KR2 w Qkq - 0 13,True,0.3126369189641981,60+0,43.0,2.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2154,25,e8d8,r1b1k2r/ppp2Qpp/8/3PP3/3b2n1/2NB2P1/PPP4q/R1B1KR2 b Qkq - 0 13,False,0.0,60+0,39.0,2.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2155,26,c1g5,r1bk3r/ppp2Qpp/8/3PP3/3b2n1/2NB2P1/PPP4q/R1B1KR2 w Q - 1 14,True,0.0,60+0,43.0,0.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2156,27,g4f6,r1bk3r/ppp2Qpp/8/3PP1B1/3b2n1/2NB2P1/PPP4q/R3KR2 b Q - 2 14,False,0.0,60+0,37.0,2.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2157,28,g5f6,r1bk3r/ppp2Qpp/5n2/3PP1B1/3b4/2NB2P1/PPP4q/R3KR2 w Q - 3 15,True,0.0,60+0,42.0,1.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2158,29,g7f6,r1bk3r/ppp2Qpp/5B2/3PP3/3b4/2NB2P1/PPP4q/R3KR2 b Q - 0 15,False,0.0,60+0,35.0,2.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2159,30,f7f6,r1bk3r/ppp2Q1p/5p2/3PP3/3b4/2NB2P1/PPP4q/R3KR2 w Q - 0 16,True,0.0,60+0,41.0,1.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2160,31,d8e8,r1bk3r/ppp4p/5Q2/3PP3/3b4/2NB2P1/PPP4q/R3KR2 b Q - 0 16,False,0.0035013532270831,60+0,32.0,3.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2161,32,f6h8,r1b1k2r/ppp4p/5Q2/3PP3/3b4/2NB2P1/PPP4q/R3KR2 w Q - 1 17,True,0.0,60+0,41.0,0.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2162,33,e8d7,r1b1k2Q/ppp4p/8/3PP3/3b4/2NB2P1/PPP4q/R3KR2 b Q - 0 17,False,0.0,60+0,31.0,1.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2163,34,e5e6,r1b4Q/pppk3p/8/3PP3/3b4/2NB2P1/PPP4q/R3KR2 w Q - 1 18,True,0.0,60+0,40.0,1.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2164,35,d7d6,r1b4Q/pppk3p/4P3/3P4/3b4/2NB2P1/PPP4q/R3KR2 b Q - 0 18,False,0.0,60+0,30.0,1.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2165,36,h8d4,r1b4Q/ppp4p/3kP3/3P4/3b4/2NB2P1/PPP4q/R3KR2 w Q - 1 19,True,0.0,60+0,39.0,1.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2166,37,h2g3,r1b5/ppp4p/3kP3/3P4/3Q4/2NB2P1/PPP4q/R3KR2 b Q - 0 19,False,0.0,60+0,28.0,2.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2167,38,d4f2,r1b5/ppp4p/3kP3/3P4/3Q4/2NB2q1/PPP5/R3KR2 w Q - 0 20,True,0.000229353847998,60+0,39.0,0.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2168,39,g3e5,r1b5/ppp4p/3kP3/3P4/8/2NB2q1/PPP2Q2/R3KR2 b Q - 1 20,False,0.0305552947128036,60+0,26.0,2.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2169,40,f2e2,r1b5/ppp4p/3kP3/3Pq3/8/2NB4/PPP2Q2/R3KR2 w Q - 2 21,True,0.0121132305643669,60+0,39.0,0.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2170,41,e5g3,r1b5/ppp4p/3kP3/3Pq3/8/2NB4/PPP1Q3/R3KR2 b Q - 3 21,False,0.0263902940296426,60+0,25.0,1.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2171,42,e1d2,r1b5/ppp4p/3kP3/3P4/8/2NB2q1/PPP1Q3/R3KR2 w Q - 4 22,True,0.0,60+0,37.0,2.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2172,43,c7c6,r1b5/ppp4p/3kP3/3P4/8/2NB2q1/PPPKQ3/R4R2 b - - 5 22,False,0.0282625563928425,60+0,24.0,1.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,-1
2173,44,c3e4,r1b5/pp5p/2pkP3/3P4/8/2NB2q1/PPPKQ3/R4R2 w - - 0 23,True,0.0,60+0,35.0,2.0,4s1I7xLU,Konstantin_Kluger,PennyWise86,1
2174,3,f8g7,rnbqkbnr/pppppp1p/6p1/8/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2,False,0.0122347131512641,60+0,60.0,0.0,5S9gfDJc,play2kill,agrzelak,1
2175,4,c4f7,rnbqk1nr/ppppppbp/6p1/8/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 2 3,True,0.0,60+0,59.0,0.0,5S9gfDJc,play2kill,agrzelak,-1
2176,5,e8f7,rnbqk1nr/pppppBbp/6p1/8/4P3/8/PPPP1PPP/RNBQK1NR b KQkq - 0 3,False,0.0,60+0,58.0,2.0,5S9gfDJc,play2kill,agrzelak,1
2177,6,c2c3,rnbq2nr/pppppkbp/6p1/8/4P3/8/PPPP1PPP/RNBQK1NR w KQ - 0 4,True,0.0229628844498553,60+0,58.0,1.0,5S9gfDJc,play2kill,agrzelak,-1
2178,7,g8f6,rnbq2nr/pppppkbp/6p1/8/4P3/2P5/PP1P1PPP/RNBQK1NR b KQ - 0 4,False,0.0166650375007889,60+0,57.0,1.0,5S9gfDJc,play2kill,agrzelak,1
